BlockID StartX[Km] EndX[Km]
@126-blockSets7@ 40.18 40.531
@127-blockSets7@ 40.531 40.782
@128-blockSets7@ 40.782 41.083
@129-blockSets7@ 41.083 41.384
@130-blockSets7@ 41.384 41.665
@131-blockSets7@ 41.665 41.865
@132-blockSets7@ 41.865 42.015
@0-blockSets8@ 21.8 22
@1-blockSets8@ 22 22.14
@2-blockSets8@ 22.14 22.4
@3-blockSets8@ 22.4 22.7
@4-blockSets8@ 22.7 23
@5-blockSets8@ 23 23.3
@6-blockSets8@ 23.3 23.6
@7-blockSets8@ 23.6 23.9
@8-blockSets8@ 23.9 24.25
@9-blockSets8@ 24.25 24.6
@10-blockSets8@ 24.6 24.82
@11-blockSets8@ 24.82 25.1
@12-blockSets8@ 25.1 25.4
@13-blockSets8@ 25.4 25.7
@14-blockSets8@ 25.7 26
@15-blockSets8@ 26 26.3
@16-blockSets8@ 26.3 26.6
@17-blockSets8@ 26.6 26.9
@18-blockSets8@ 26.9 27.2
@19-blockSets8@ 27.2 27.5
@20-blockSets8@ 27.5 27.8
@21-blockSets8@ 27.8 28.1
@22-blockSets8@ 28.1 28.4
@23-blockSets8@ 28.4 28.7
@24-blockSets8@ 28.7 29
@25-blockSets8@ 29 29.3
@26-blockSets8@ 29.3 29.6
@27-blockSets8@ 29.6 29.9
@28-blockSets8@ 29.9 30.2
@29-blockSets8@ 30.2 30.5
@30-blockSets8@ 30.5 30.8
@31-blockSets8@ 30.8 31.1
@32-blockSets8@ 31.1 31.4
@33-blockSets8@ 31.4 31.7
@34-blockSets8@ 31.7 32.001
@35-blockSets8@ 32.001 32.302
@36-blockSets8@ 32.302 32.603
@37-blockSets8@ 32.603 32.904
@38-blockSets8@ 32.904 33.205
@39-blockSets8@ 33.205 33.506
@40-blockSets8@ 33.506 33.807
@41-blockSets8@ 33.807 34.108
@42-blockSets8@ 34.108 34.409
@43-blockSets8@ 34.409 34.71
@44-blockSets8@ 34.71 35.011
@45-blockSets8@ 35.011 35.312
@46-blockSets8@ 35.312 35.613
@47-blockSets8@ 35.613 35.914
@48-blockSets8@ 35.914 36.215
@49-blockSets8@ 36.215 36.516
@50-blockSets8@ 36.516 36.817
@51-blockSets8@ 36.817 37.118
@52-blockSets8@ 37.118 37.419
@53-blockSets8@ 37.419 37.72
@54-blockSets8@ 37.72 38.023
@55-blockSets8@ 38.023 38.223
@0-blockSets9@ 21.8 22
@1-blockSets9@ 22 22.14
@2-blockSets9@ 22.14 22.4
@3-blockSets9@ 22.4 22.7
@4-blockSets9@ 22.7 23
@5-blockSets9@ 23 23.3
@6-blockSets9@ 23.3 23.6
@7-blockSets9@ 23.6 23.9
@8-blockSets9@ 23.9 24.25
@9-blockSets9@ 24.25 24.6
@10-blockSets9@ 24.6 24.82
@11-blockSets9@ 24.82 25.1
@12-blockSets9@ 25.1 25.4
@13-blockSets9@ 25.4 25.7
@14-blockSets9@ 25.7 26
@15-blockSets9@ 26 26.3
@16-blockSets9@ 26.3 26.6
@17-blockSets9@ 26.6 26.9
@18-blockSets9@ 26.9 27.2
@19-blockSets9@ 27.2 27.5
@20-blockSets9@ 27.5 27.8
@21-blockSets9@ 27.8 28.1
@22-blockSets9@ 28.1 28.4
@23-blockSets9@ 28.4 28.7
@24-blockSets9@ 28.7 29
@25-blockSets9@ 29 29.3
@26-blockSets9@ 29.3 29.6
@27-blockSets9@ 29.6 29.9
@28-blockSets9@ 29.9 30.2
@29-blockSets9@ 30.2 30.5
@30-blockSets9@ 30.5 30.8
@31-blockSets9@ 30.8 31.1
@32-blockSets9@ 31.1 31.4
@33-blockSets9@ 31.4 31.7
@34-blockSets9@ 31.7 32.001
@35-blockSets9@ 32.001 32.302
@36-blockSets9@ 32.302 32.603
@37-blockSets9@ 32.603 32.904
@38-blockSets9@ 32.904 33.205
@39-blockSets9@ 33.205 33.506
@40-blockSets9@ 33.506 33.807
@41-blockSets9@ 33.807 34.108
@42-blockSets9@ 34.108 34.409
@43-blockSets9@ 34.409 34.71
@44-blockSets9@ 34.71 35.011
@45-blockSets9@ 35.011 35.312
@46-blockSets9@ 35.312 35.613
@47-blockSets9@ 35.613 35.914
@48-blockSets9@ 35.914 36.215
@49-blockSets9@ 36.215 36.516
@50-blockSets9@ 36.516 36.817
@51-blockSets9@ 36.817 37.118
@52-blockSets9@ 37.118 37.419
@53-blockSets9@ 37.419 37.67
@54-blockSets9@ 37.67 37.77
@0-blockSets10@ 30.2 30.403
@1-blockSets10@ 30.403 30.483
@0-blockSets11@ 22.6 22.85
@1-blockSets11@ 22.85 23
@2-blockSets11@ 23 23.22
@3-blockSets11@ 23.22 23.45
@4-blockSets11@ 23.45 23.561
@0-blockSets12@ 22.673 22.85
@1-blockSets12@ 22.85 23
@2-blockSets12@ 23 23.22
@3-blockSets12@ 23.22 23.45
@4-blockSets12@ 23.45 23.592
@0-blockSets13@ 12.03 12.231
@1-blockSets13@ 12.231 12.394
@0-blockSets14@ 47.27 47.47
@1-blockSets14@ 47.47 47.671
@2-blockSets14@ 47.671 47.872
@3-blockSets14@ 47.872 48.073
@4-blockSets14@ 48.073 48.274
@5-blockSets14@ 48.274 48.475
@6-blockSets14@ 48.475 48.776
@7-blockSets14@ 48.776 49.077
@8-blockSets14@ 49.077 49.352
@9-blockSets14@ 49.352 49.453
@10-blockSets14@ 49.453 49.653
@11-blockSets14@ 49.653 49.954
@12-blockSets14@ 49.954 50.255
@13-blockSets14@ 50.255 50.556
@14-blockSets14@ 50.556 50.857
@15-blockSets14@ 50.857 51.158
@16-blockSets14@ 51.158 51.459
@17-blockSets14@ 51.459 51.76
@18-blockSets14@ 51.76 52.061
@19-blockSets14@ 52.061 52.262
@20-blockSets14@ 52.262 52.563
@21-blockSets14@ 52.563 52.864
@22-blockSets14@ 52.864 53.165
@23-blockSets14@ 53.165 53.466
@24-blockSets14@ 53.466 53.767
@25-blockSets14@ 53.767 54.068
@26-blockSets14@ 54.068 54.369
@27-blockSets14@ 54.369 54.67
@28-blockSets14@ 54.67 54.971
@29-blockSets14@ 54.971 55.272
@30-blockSets14@ 55.272 55.558
@31-blockSets14@ 55.558 55.874
@32-blockSets14@ 55.874 56.175
@33-blockSets14@ 56.175 56.476
@34-blockSets14@ 56.476 56.777
@35-blockSets14@ 56.777 57.078
@36-blockSets14@ 57.078 57.379
@37-blockSets14@ 57.379 57.68
@38-blockSets14@ 57.68 57.981
@39-blockSets14@ 57.981 58.282
@40-blockSets14@ 58.282 58.583
@41-blockSets14@ 58.583 58.884
@42-blockSets14@ 58.884 59.185
@43-blockSets14@ 59.185 59.486
@44-blockSets14@ 59.486 59.787
@45-blockSets14@ 59.787 60.088
@46-blockSets14@ 60.088 60.389
@47-blockSets14@ 60.389 60.56
@48-blockSets14@ 60.56 60.791
@49-blockSets14@ 60.791 60.992
@50-blockSets14@ 60.992 61.293
@51-blockSets14@ 61.293 61.594
@52-blockSets14@ 61.594 61.895
@53-blockSets14@ 61.895 62.196
@54-blockSets14@ 62.196 62.497
@55-blockSets14@ 62.497 62.798
@56-blockSets14@ 62.798 63.098
@57-blockSets14@ 63.098 63.398
@58-blockSets14@ 63.398 63.698
@59-blockSets14@ 63.698 63.998
@60-blockSets14@ 63.998 64.298
@61-blockSets14@ 64.298 64.598
@62-blockSets14@ 64.598 64.898
@63-blockSets14@ 64.898 65.198
@64-blockSets14@ 65.198 65.498
@65-blockSets14@ 65.498 65.798
@66-blockSets14@ 65.798 66.098
@67-blockSets14@ 66.098 66.398
@68-blockSets14@ 66.398 66.698
@69-blockSets14@ 66.698 66.998
@70-blockSets14@ 66.998 67.298
@71-blockSets14@ 67.298 67.598
@72-blockSets14@ 67.598 67.898
@73-blockSets14@ 67.898 68.198
@74-blockSets14@ 68.198 68.498
@75-blockSets14@ 68.498 68.798
@76-blockSets14@ 68.798 69.098
@77-blockSets14@ 69.098 69.398
@78-blockSets14@ 69.398 69.698
@79-blockSets14@ 69.698 69.998
@80-blockSets14@ 69.998 70.298
@81-blockSets14@ 70.298 70.598
@82-blockSets14@ 70.598 70.868
@83-blockSets14@ 70.868 71.068
@84-blockSets14@ 71.068 71.468
@85-blockSets14@ 71.468 71.868
@86-blockSets14@ 71.868 72.118
@87-blockSets14@ 72.118 72.368
@88-blockSets14@ 72.368 72.668
@89-blockSets14@ 72.668 72.968
@90-blockSets14@ 72.968 73.268
@91-blockSets14@ 73.268 73.568
@92-blockSets14@ 73.568 73.868
@93-blockSets14@ 73.868 74.168
@94-blockSets14@ 74.168 74.468
@95-blockSets14@ 74.468 74.768
@96-blockSets14@ 74.768 75.068
@97-blockSets14@ 75.068 75.368
@98-blockSets14@ 75.368 75.668
@99-blockSets14@ 75.668 75.968
@100-blockSets14@ 75.968 76.268
@101-blockSets14@ 76.268 76.568
@102-blockSets14@ 76.568 76.868
@103-blockSets14@ 76.868 77.168
@104-blockSets14@ 77.168 77.468
@105-blockSets14@ 77.468 77.688
@106-blockSets14@ 77.688 77.988
@107-blockSets14@ 77.988 78.257
@0-blockSets15@ 47.218 47.47
@1-blockSets15@ 47.47 47.671
@2-blockSets15@ 47.671 47.872
@3-blockSets15@ 47.872 48.073
@4-blockSets15@ 48.073 48.274
@5-blockSets15@ 48.274 48.475
@6-blockSets15@ 48.475 48.776
@7-blockSets15@ 48.776 49.077
@8-blockSets15@ 49.077 49.378
@9-blockSets15@ 49.378 49.679
@10-blockSets15@ 49.679 49.954
@11-blockSets15@ 49.954 50.255
@12-blockSets15@ 50.255 50.556
@13-blockSets15@ 50.556 50.857
@14-blockSets15@ 50.857 51.158
@15-blockSets15@ 51.158 51.459
@16-blockSets15@ 51.459 51.76
@17-blockSets15@ 51.76 52.061
@18-blockSets15@ 52.061 52.262
@19-blockSets15@ 52.262 52.563
@20-blockSets15@ 52.563 52.864
@21-blockSets15@ 52.864 53.165
@22-blockSets15@ 53.165 53.466
@23-blockSets15@ 53.466 53.767
@24-blockSets15@ 53.767 54.068
@25-blockSets15@ 54.068 54.369
@26-blockSets15@ 54.369 54.67
@27-blockSets15@ 54.67 54.971
@28-blockSets15@ 54.971 55.272
@29-blockSets15@ 55.272 55.558
@30-blockSets15@ 55.558 55.874
@31-blockSets15@ 55.874 56.175
@32-blockSets15@ 56.175 56.476
@33-blockSets15@ 56.476 56.777
@34-blockSets15@ 56.777 57.078
@35-blockSets15@ 57.078 57.379
@36-blockSets15@ 57.379 57.68
@37-blockSets15@ 57.68 57.981
@38-blockSets15@ 57.981 58.282
@39-blockSets15@ 58.282 58.583
@40-blockSets15@ 58.583 58.884
@41-blockSets15@ 58.884 59.185
@42-blockSets15@ 59.185 59.486
@43-blockSets15@ 59.486 59.787
@44-blockSets15@ 59.787 60.088
@45-blockSets15@ 60.088 60.389
@46-blockSets15@ 60.389 60.56
@47-blockSets15@ 60.56 60.791
@48-blockSets15@ 60.791 60.992
@49-blockSets15@ 60.992 61.293
@50-blockSets15@ 61.293 61.594
@51-blockSets15@ 61.594 61.895
@52-blockSets15@ 61.895 62.196
@53-blockSets15@ 62.196 62.497
@54-blockSets15@ 62.497 62.798
@55-blockSets15@ 62.798 63.099
@56-blockSets15@ 63.099 63.399
@57-blockSets15@ 63.399 63.699
@58-blockSets15@ 63.699 63.999
@59-blockSets15@ 63.999 64.299
@60-blockSets15@ 64.299 64.599
@61-blockSets15@ 64.599 64.899
@62-blockSets15@ 64.899 65.199
@63-blockSets15@ 65.199 65.499
@64-blockSets15@ 65.499 65.799
@65-blockSets15@ 65.799 66.099
@66-blockSets15@ 66.099 66.399
@67-blockSets15@ 66.399 66.699
@68-blockSets15@ 66.699 66.999
@69-blockSets15@ 66.999 67.299
@70-blockSets15@ 67.299 67.599
@71-blockSets15@ 67.599 67.899
@72-blockSets15@ 67.899 68.199
@73-blockSets15@ 68.199 68.499
@74-blockSets15@ 68.499 68.799
@75-blockSets15@ 68.799 69.099
@76-blockSets15@ 69.099 69.399
@77-blockSets15@ 69.399 69.699
@78-blockSets15@ 69.699 69.999
@79-blockSets15@ 69.999 70.299
@80-blockSets15@ 70.299 70.599
@81-blockSets15@ 70.599 70.869
@82-blockSets15@ 70.869 71.069
@83-blockSets15@ 71.069 71.469
@84-blockSets15@ 71.469 71.869
@85-blockSets15@ 71.869 72.119
@86-blockSets15@ 72.119 72.369
@87-blockSets15@ 72.369 72.669
@88-blockSets15@ 72.669 72.969
@89-blockSets15@ 72.969 73.269
@90-blockSets15@ 73.269 73.569
@91-blockSets15@ 73.569 73.869
@92-blockSets15@ 73.869 74.169
@93-blockSets15@ 74.169 74.469
@94-blockSets15@ 74.469 74.769
@95-blockSets15@ 74.769 75.069
@96-blockSets15@ 75.069 75.369
@97-blockSets15@ 75.369 75.669
@98-blockSets15@ 75.669 75.969
@99-blockSets15@ 75.969 76.269
@100-blockSets15@ 76.269 76.569
@101-blockSets15@ 76.569 76.869
@102-blockSets15@ 76.869 77.169
@103-blockSets15@ 77.169 77.469
@104-blockSets15@ 77.469 77.689
@105-blockSets15@ 77.689 77.989
@106-blockSets15@ 77.989 78.145
@0-blockSets16@ 77.92 77.99
@1-blockSets16@ 77.99 78.295
@0-blockSets17@ 55.318 55.419
@1-blockSets17@ 55.419 55.645
@2-blockSets17@ 55.645 55.871
@3-blockSets17@ 55.871 55.976
@0-blockSets18@ 60.43 60.54
@1-blockSets18@ 60.54 60.83
@2-blockSets18@ 60.83 60.977
@0-blockSets19@ 65.43 65.48
@1-blockSets19@ 65.48 65.78
@2-blockSets19@ 65.78 65.971
@0-blockSets20@ 71 71.05
@1-blockSets20@ 71.05 71.25
@2-blockSets20@ 71.25 71.45
@3-blockSets20@ 71.45 71.65
@4-blockSets20@ 71.65 71.72
@0-blockSets21@ 37.953 38.154
@1-blockSets21@ 38.154 38.455
@2-blockSets21@ 38.455 38.756
@3-blockSets21@ 38.756 38.857
@4-blockSets21@ 38.857 39.158
@5-blockSets21@ 39.158 39.459
@6-blockSets21@ 39.459 39.76
@7-blockSets21@ 39.76 40.061
@8-blockSets21@ 40.061 40.362
@9-blockSets21@ 40.362 40.663
@10-blockSets21@ 40.663 40.964
@11-blockSets21@ 40.964 41.265
@12-blockSets21@ 41.265 41.566
@13-blockSets21@ 41.566 41.867
@14-blockSets21@ 41.867 42.168
@15-blockSets21@ 42.168 42.369
@16-blockSets21@ 42.369 42.62
@17-blockSets21@ 42.62 42.921
@18-blockSets21@ 42.921 43.222
@19-blockSets21@ 43.222 43.523
@20-blockSets21@ 43.523 43.824
@21-blockSets21@ 43.824 44.125
@22-blockSets21@ 44.125 44.426
@23-blockSets21@ 44.426 44.727
@24-blockSets21@ 44.727 45.028
@25-blockSets21@ 45.028 45.329
@26-blockSets21@ 45.329 45.63
@27-blockSets21@ 45.63 45.931
@28-blockSets21@ 45.931 46.232
@29-blockSets21@ 46.232 46.533
@30-blockSets21@ 46.533 46.834
@31-blockSets21@ 46.834 47.135
@32-blockSets21@ 47.135 47.436
@33-blockSets21@ 47.436 47.737
@34-blockSets21@ 47.737 48.038
@35-blockSets21@ 48.038 48.339
@36-blockSets21@ 48.339 48.64
@37-blockSets21@ 48.64 48.941
@38-blockSets21@ 48.941 49.091
@39-blockSets21@ 49.091 49.392
@40-blockSets21@ 49.392 49.578
@41-blockSets21@ 49.578 49.694
@0-blockSets22@ 37.953 38.154
@1-blockSets22@ 38.154 38.455
@2-blockSets22@ 38.455 38.756
@3-blockSets22@ 38.756 38.857
@4-blockSets22@ 38.857 39.158
@5-blockSets22@ 39.158 39.459
@6-blockSets22@ 39.459 39.76
@7-blockSets22@ 39.76 40.061
@8-blockSets22@ 40.061 40.362
@9-blockSets22@ 40.362 40.663
@10-blockSets22@ 40.663 40.964
@11-blockSets22@ 40.964 41.265
@12-blockSets22@ 41.265 41.566
@13-blockSets22@ 41.566 41.867
@14-blockSets22@ 41.867 42.168
@15-blockSets22@ 42.168 42.369
@16-blockSets22@ 42.369 42.62
@17-blockSets22@ 42.62 42.921
@18-blockSets22@ 42.921 43.222
@19-blockSets22@ 43.222 43.523
@20-blockSets22@ 43.523 43.824
@21-blockSets22@ 43.824 44.125
@22-blockSets22@ 44.125 44.426
@23-blockSets22@ 44.426 44.727
@24-blockSets22@ 44.727 45.028
@25-blockSets22@ 45.028 45.329
@26-blockSets22@ 45.329 45.63
@27-blockSets22@ 45.63 45.931
@28-blockSets22@ 45.931 46.232
@29-blockSets22@ 46.232 46.533
@30-blockSets22@ 46.533 46.834
@31-blockSets22@ 46.834 47.135
@32-blockSets22@ 47.135 47.436
@33-blockSets22@ 47.436 47.737
@34-blockSets22@ 47.737 48.038
@35-blockSets22@ 48.038 48.339
@36-blockSets22@ 48.339 48.64
@37-blockSets22@ 48.64 48.941
@38-blockSets22@ 48.941 49.092
@39-blockSets22@ 49.092 49.393
@40-blockSets22@ 49.393 49.579
@41-blockSets22@ 49.579 49.699
@42-blockSets22@ 49.699 49.88
@43-blockSets22@ 49.88 50.181
@44-blockSets22@ 50.181 50.482
@45-blockSets22@ 50.482 50.783
@46-blockSets22@ 50.783 51.084
@47-blockSets22@ 51.084 51.385
@48-blockSets22@ 51.385 51.686
@49-blockSets22@ 51.686 51.987
@50-blockSets22@ 51.987 52.288
@51-blockSets22@ 52.288 52.589
@52-blockSets22@ 52.589 52.89
@53-blockSets22@ 52.89 53.191
@54-blockSets22@ 53.191 53.492
@55-blockSets22@ 53.492 53.793
@56-blockSets22@ 53.793 54.094
@57-blockSets22@ 54.094 54.395
@58-blockSets22@ 54.395 54.695
@59-blockSets22@ 54.695 54.875
@60-blockSets22@ 54.875 55.095
@61-blockSets22@ 55.095 55.3
@0-blockSets23@ 49.4 49.47
@1-blockSets23@ 49.47 49.678
@2-blockSets23@ 49.678 49.979
@3-blockSets23@ 49.979 50.18
@4-blockSets23@ 50.18 50.481
@5-blockSets23@ 50.481 50.782
@6-blockSets23@ 50.782 51.083
@7-blockSets23@ 51.083 51.384
@8-blockSets23@ 51.384 51.685
@9-blockSets23@ 51.685 51.986
@10-blockSets23@ 51.986 52.287
@11-blockSets23@ 52.287 52.588
@12-blockSets23@ 52.588 52.889
@13-blockSets23@ 52.889 53.19
@14-blockSets23@ 53.19 53.491
@15-blockSets23@ 53.491 53.792
@16-blockSets23@ 53.792 54.093
@17-blockSets23@ 54.093 54.394
@18-blockSets23@ 54.394 54.695
@19-blockSets23@ 54.695 54.885
@20-blockSets23@ 54.885 55.095
@21-blockSets23@ 55.095 55.245
@0-blockSets24@ 54.9 54.95
@1-blockSets24@ 54.95 55.119
@0-blockSets25@ 49.601 49.671
@1-blockSets25@ 49.671 49.731
@2-blockSets25@ 49.731 50.038
@0-blockSets26@ 49.601 49.671
@1-blockSets26@ 49.671 49.731
@2-blockSets26@ 49.731 50.029
@0-blockSets27@ 23.44 23.64
@1-blockSets27@ 23.64 23.756
@0-blockSets28@ 23.444 23.594
@1-blockSets28@ 23.594 23.765
@0-blockSets29@ 55.78 55.93
@1-blockSets29@ 55.93 56.069
@0-blockSets30@ 39.4 39.55
@1-blockSets30@ 39.55 39.7
@0-blockSets31@ 4.572 4.587
@1-blockSets31@ 4.587 4.602
@0-blockSets32@ 0.372 0.387
@1-blockSets32@ 0.387 0.402
@0-blockSets33@ 0.433 0.448
@1-blockSets33@ 0.448 0.463
@0-blockSets34@ 0.629 0.644
@1-blockSets34@ 0.644 0.659
@0-blockSets35@ 7.557 7.572
@1-blockSets35@ 7.572 7.587
@0-blockSets36@ 8.286 8.301
@1-blockSets36@ 8.301 8.316
@0-blockSets37@ 15.125 15.14
@1-blockSets37@ 15.14 15.155
@0-blockSets38@ 15.91 15.925
@1-blockSets38@ 15.925 15.94
@0-blockSets39@ 22.905 22.92
@1-blockSets39@ 22.92 22.935
@0-blockSets40@ 23.035 23.05
@1-blockSets40@ 23.05 23.065
@0-blockSets41@ 24.135 24.15
@1-blockSets41@ 24.15 24.165
@0-blockSets42@ 24.27 24.285
@1-blockSets42@ 24.285 24.3
@0-blockSets43@ 30.055 30.07
@1-blockSets43@ 30.07 30.085
@0-blockSets44@ 34.695 34.71
@1-blockSets44@ 34.71 34.725
@0-blockSets45@ 37.355 37.37
@1-blockSets45@ 37.37 37.385
@0-blockSets46@ 38.065 38.08
@1-blockSets46@ 38.08 38.095
@0-blockSets47@ 38.25 38.265
@1-blockSets47@ 38.265 38.28
@0-blockSets48@ 42.105 42.12
@1-blockSets48@ 42.12 42.135
@0-blockSets49@ 44.985 45
@1-blockSets49@ 45 45.015
@0-blockSets50@ 48.375 48.39
@1-blockSets50@ 48.39 48.405
@0-blockSets51@ 51.975 51.99
@1-blockSets51@ 51.99 52.005
@0-blockSets52@ 55.725 55.74
@1-blockSets52@ 55.74 55.755
@0-blockSets53@ 61.685 61.7
@1-blockSets53@ 61.7 61.715
@0-blockSets54@ 62.185 62.2
@1-blockSets54@ 62.2 62.215
@0-blockSets55@ 68.095 68.11
@1-blockSets55@ 68.11 68.125
@0-blockSets56@ 68.86 68.875
@1-blockSets56@ 68.875 68.89
@0-blockSets57@ 68.985 69
@1-blockSets57@ 69 69.015
@0-blockSets58@ 44.245 44.26
@1-blockSets58@ 44.26 44.275
@0-blockSets59@ 44.44 44.455
@1-blockSets59@ 44.455 44.47
@0-blockSets60@ 39.46 39.475
@1-blockSets60@ 39.475 39.49
@0-blockSets61@ 39.48 39.495
@1-blockSets61@ 39.495 39.51
@0-blockSets62@ 34.315 34.33
@1-blockSets62@ 34.33 34.345
@0-blockSets63@ 29.405 29.42
@1-blockSets63@ 29.42 29.435
@0-blockSets64@ 29.325 29.34
@1-blockSets64@ 29.34 29.355
@0-blockSets65@ 29.44 29.455
@1-blockSets65@ 29.455 29.47
@0-blockSets66@ 34.335 34.35
@1-blockSets66@ 34.35 34.365
@0-blockSets67@ 23.69 23.705
@1-blockSets67@ 23.705 23.72
@0-blockSets68@ 23.75 23.765
@1-blockSets68@ 23.765 23.78
@0-blockSets69@ 23.75 23.765
@1-blockSets69@ 23.765 23.78
@0-blockSets70@ 44.4 44.415
@1-blockSets70@ 44.415 44.43
@0-blockSets71@ 44.3 44.315
@1-blockSets71@ 44.315 44.33
@0-blockSets72@ 22.073 22.088
@1-blockSets72@ 22.088 22.103
@0-blockSets73@ 22.485 22.5
@1-blockSets73@ 22.5 22.515
@0-blockSets74@ 22.64 22.655
@1-blockSets74@ 22.655 22.67
@0-blockSets75@ 24.74 24.755
@1-blockSets75@ 24.755 24.77
@0-blockSets76@ 30.425 30.44
@1-blockSets76@ 30.44 30.455
@0-blockSets77@ 30.435 30.45
@1-blockSets77@ 30.45 30.465
@0-blockSets78@ 30.82 30.835
@1-blockSets78@ 30.835 30.85
@0-blockSets79@ 30.99 31.005
@1-blockSets79@ 31.005 31.02
@0-blockSets80@ 37.225 37.24
@1-blockSets80@ 37.24 37.255
@0-blockSets81@ 37.3 37.315
@1-blockSets81@ 37.315 37.33
@0-blockSets82@ 38.245 38.26
@1-blockSets82@ 38.26 38.275
@0-blockSets83@ 38.325 38.34
@1-blockSets83@ 38.34 38.355
@0-blockSets84@ 38.805 38.82
@1-blockSets84@ 38.82 38.835
@0-blockSets85@ 42.074 42.089
@1-blockSets85@ 42.089 42.104
@0-blockSets86@ 42.495 42.51
@1-blockSets86@ 42.51 42.525
@0-blockSets87@ 46.72 46.735
@1-blockSets87@ 46.735 46.75
@0-blockSets88@ 47.33 47.345
@1-blockSets88@ 47.345 47.36
@0-blockSets89@ 49.26 49.275
@1-blockSets89@ 49.275 49.29
@0-blockSets90@ 49.675 49.69
@1-blockSets90@ 49.69 49.705
@0-blockSets91@ 54.858 54.873
@1-blockSets91@ 54.873 54.888
@0-blockSets92@ 55.014 55.029
@1-blockSets92@ 55.029 55.044
@0-blockSets93@ 54.891 54.906
@1-blockSets93@ 54.906 54.921
@0-blockSets94@ 55.155 55.17
@1-blockSets94@ 55.17 55.185
@0-blockSets95@ 55.335 55.35
@1-blockSets95@ 55.35 55.365
@0-blockSets96@ 55.335 55.35
@1-blockSets96@ 55.35 55.365
@0-blockSets97@ 55.9 55.915
@1-blockSets97@ 55.915 55.93
@0-blockSets98@ 56 56.015
@1-blockSets98@ 56.015 56.03
@0-blockSets99@ 56 56.015
@1-blockSets99@ 56.015 56.03
@0-blockSets100@ 53.212 53.227
@1-blockSets100@ 53.227 53.242
@0-blockSets101@ 52.415 52.43
@1-blockSets101@ 52.43 52.445
@0-blockSets102@ 52.3 52.315
@1-blockSets102@ 52.315 52.33
@0-blockSets103@ 47.405 47.42
@1-blockSets103@ 47.42 47.435
@0-blockSets104@ 47.315 47.33
@1-blockSets104@ 47.33 47.345
@0-blockSets105@ 47.214 47.229
@1-blockSets105@ 47.229 47.244
@0-blockSets106@ 47.275 47.29
@1-blockSets106@ 47.29 47.305
@0-blockSets107@ 60.155 60.17
@1-blockSets107@ 60.17 60.185
@0-blockSets108@ 60.46 60.475
@1-blockSets108@ 60.475 60.49
@0-blockSets109@ 60.465 60.48
@1-blockSets109@ 60.48 60.495
@0-blockSets110@ 60.985 61
@1-blockSets110@ 61 61.015
@0-blockSets111@ 60.96 60.975
@1-blockSets111@ 60.975 60.99
@0-blockSets112@ 60.82 60.835
@1-blockSets112@ 60.835 60.85
@0-blockSets113@ 60.835 60.85
@1-blockSets113@ 60.85 60.865
@0-blockSets114@ 65.295 65.31
@1-blockSets114@ 65.31 65.325
@0-blockSets115@ 65.418 65.433
@1-blockSets115@ 65.433 65.448
@0-blockSets116@ 65.92 65.935
@1-blockSets116@ 65.935 65.95
@0-blockSets117@ 66.02 66.035
@1-blockSets117@ 66.035 66.05
@0-blockSets118@ 70.9 70.915
@1-blockSets118@ 70.915 70.93
@0-blockSets119@ 70.97 70.985
@1-blockSets119@ 70.985 71
@0-blockSets120@ 71.685 71.7
@1-blockSets120@ 71.7 71.715
@0-blockSets121@ 77.78 77.795
@1-blockSets121@ 77.795 77.81
@0-blockSets122@ 77.935 77.95
@1-blockSets122@ 77.95 77.965
@0-blockSets123@ 3.14 3.155
@1-blockSets123@ 3.155 3.17
@0-blockSets124@ 3.485 3.5
@1-blockSets124@ 3.5 3.515
@0-blockSets125@ 4.03 4.045
@1-blockSets125@ 4.045 4.06
@0-blockSets126@ 8.655 8.67
@1-blockSets126@ 8.67 8.685
@0-blockSets127@ 8.76 8.775
@1-blockSets127@ 8.775 8.79
@0-blockSets128@ 12.255 12.27
@1-blockSets128@ 12.27 12.285
@0-blockSets129@ 12.335 12.35
@1-blockSets129@ 12.35 12.365
@0-blockSets130@ 12.252 12.267
@1-blockSets130@ 12.267 12.282
@0-blockSets131@ 12.335 12.35
@1-blockSets131@ 12.35 12.365
@0-blockSets132@ 12.75 12.765
@1-blockSets132@ 12.765 12.78
@0-blockSets133@ 17.3 17.315
@1-blockSets133@ 17.315 17.33
@0-blockSets134@ 17.745 17.76
@1-blockSets134@ 17.76 17.775
@0-blockSets135@ 22.945 22.96
@1-blockSets135@ 22.96 22.975
@0-blockSets136@ 23.285 23.3
@1-blockSets136@ 23.3 23.315
@0-blockSets137@ 22.765 22.78
@1-blockSets137@ 22.78 22.795
@0-blockSets138@ 23.3 23.315
@1-blockSets138@ 23.315 23.33
@0-blockSets139@ 23.5 23.515
@1-blockSets139@ 23.515 23.53
@0-blockSets140@ 22.72 22.735
@1-blockSets140@ 22.735 22.75
@0-blockSets141@ 23.315 23.33
@1-blockSets141@ 23.33 23.345
@0-blockSets142@ 23.525 23.54
@1-blockSets142@ 23.54 23.555
@0-blockSets143@ 27.97 27.985
@1-blockSets143@ 27.985 28
@0-blockSets144@ 35.176 35.191
@1-blockSets144@ 35.191 35.206
@0-blockSets145@ 35.34 35.355
@1-blockSets145@ 35.355 35.37
@0-blockSets146@ 35.74 35.755
@1-blockSets146@ 35.755 35.77
@0-blockSets147@ 39.33 39.345
