100	1	2	2689.025638891289	0.0	16.666666666666668
101	2	3	2689.025638891289	0.0	16.666666666666668
102	3	4	50000.0	-0.0	16.666666666666668
103	4	5	21845.409475249708	0.0	16.666666666666668
104	5	6	21232.32116581259	0.0	16.666666666666668
105	6	7	27434.575632702272	0.0	16.666666666666668
106	7	8	68539.14339999181	0.0	16.666666666666668
107	8	9	40936.27599545785	0.0	16.666666666666668
108	9	10	50000.0	0.0	16.666666666666668
109	10	11	50000.0	0.0	16.666666666666668
110	11	12	50000.0	0.0	16.666666666666668
111	12	13	50000.0	0.0	16.666666666666668
