100	1	2	10000.000000	0.000317	27.778
101	2	3	10000.000000	0.016481	27.778
102	3	4	10000.000000	0.016481	38.889
103	4	5	10000.000000	-0.016241	38.889
104	5	6	10000.000000	-0.016241	36.111
105	6	7	10000.000000	-0.000156	36.111
106	7	8	10000.000000	0.000076	36.111
107	8	9	10000.000000	0.000076	19.444
108	9	10	10000.000000	0.000157	19.444
109	10	11	10000.000000	-0.002215	19.444
110	11	12	10000.000000	0.000758	19.444
111	12	13	10000.000000	0.000758	19.444
112	13	14	10000.000000	0.011810	19.444
113	14	15	10000.000000	-0.022500	19.444
114	15	16	10000.000000	-0.022500	36.111
115	16	17	10000.000000	0.001164	36.111
116	17	18	10000.000000	0.001525	36.111
117	18	19	10000.000000	0.013713	36.111
118	19	20	10000.000000	-0.011435	36.111
119	20	21	10000.000000	0.000476	36.111
120	21	22	10000.000000	0.000411	36.111
121	22	23	10000.000000	-0.000040	36.111
122	23	24	10000.000000	0.000052	36.111
123	24	25	10000.000000	0.000139	36.111
124	25	26	10000.000000	0.001175	36.111
125	26	27	10000.000000	0.000241	36.111
126	27	28	10000.000000	0.000241	36.111
127	28	29	10000.000000	0.000117	36.111
128	29	30	10000.000000	0.000000	36.111
129	30	31	10000.000000	0.000727	36.111
130	31	32	10000.000000	0.001968	11.111
131	32	33	10000.000000	0.001968	11.111
132	33	34	10000.000000	-0.000052	11.111
133	34	35	10000.000000	-0.000052	11.111
134	35	36	10000.000000	-0.000052	11.111
135	36	37	10000.000000	-0.000052	11.111
