Guingamp	52.172928	0.0	0	0.000	A
Gourland	52.172928	0.02520	0	2.520	A
Tregonneau_Squiffiec	52.172928	0.09989	0	9.989	A
Brelidy-Plouec	52.172928	0.15339	0	15.339	A
Pointrieux_Halte	52.172928	0.20535	0	20.535	A
Pontrieaux	52.172928	0.21584	0	21.584	A
Frynaudour	52.172928	0.25505	0	25.505	A
Traou_Nez	52.172928	0.28880	0	28.880	A
Lancerf	52.172928	0.30950	0	30.950	A
Paimpol	52.172928	0.36847	0	36.847	A
