1	47.27	0
2	47.31	0
3	47.37	0
4	47.399	0
5	47.438	0
6	47.47	0
7	47.57	0
8	47.6	0
9	47.67	0
10	47.77	0
11	47.87	0
12	47.97	0
13	48.07	0
14	48.17	0
15	48.27	0
16	48.37	0
17	48.47	0
18	48.57	0
19	48.67	0
20	48.77	0
21	48.87	0
22	48.97	0
23	49.07	0
24	49.085	0
25	49.17	0
26	49.27	0
27	49.316	0
28	49.357	0
29	49.37	0
30	49.47	0
31	49.569	0
32	49.57	0
33	49.67	0
34	49.764	0
35	49.77	0
36	49.856	0
37	49.87	0
38	49.95	0
39	49.97	0
40	50.07	0
41	50.17	0
42	50.27	0
43	50.37	0
44	50.47	0
45	50.57	0
46	50.67	0
47	50.77	0
48	50.87	0
49	50.97	0
50	51.07	0
51	51.17	0
52	51.27	0
53	51.37	0
54	51.47	0
55	51.57	0
56	51.645	0
57	51.67	0
58	51.77	0
59	51.87	0
60	51.97	0
61	52.07	0
62	52.17	0
63	52.27	0
64	52.28	0
65	52.37	0
66	52.47	0
67	52.511	0
68	52.57	0
69	52.67	0
70	52.77	0
71	52.785	0
72	52.87	0
73	52.97	0
74	53.07	0
75	53.17	0
76	53.187	0
77	53.27	0
78	53.37	0
79	53.47	0
80	53.57	0
81	53.67	0
82	53.77	0
83	53.87	0
84	53.97	0
85	54.07	0
86	54.17	0
87	54.27	0
88	54.341	0
89	54.37	0
90	54.47	0
91	54.57	0
92	54.67	0
93	54.77	0
94	54.87	0
95	54.97	0
96	55.07	0
97	55.13	0
98	55.17	0
99	55.21	0
100	55.27	0
101	55.318	0
102	55.37	0
103	55.47	0
104	55.57	0
105	55.642	0
106	55.67	0
107	55.77	0
108	55.87	0
109	55.97	0
110	56.045	0
111	56.07	0
112	56.17	0
113	56.27	0
114	56.37	0
115	56.47	0
116	56.57	0
117	56.67	0
118	56.77	0
119	56.87	0
120	56.97	0
121	57.07	0
122	57.17	0
123	57.27	0
124	57.37	0
125	57.47	0
126	57.554	0
127	57.57	0
128	57.67	0
129	57.77	0
130	57.87	0
131	57.97	0
132	58.07	0
133	58.17	0
134	58.27	0
135	58.37	0
136	58.47	0
137	58.57	0
138	58.67	0
139	58.77	0
140	58.87	0
141	58.97	0
142	59.07	0
143	59.17	0
144	59.27	0
145	59.37	0
146	59.47	0
147	59.517	0
148	59.57	0
149	59.67	0
150	59.77	0
151	59.87	0
152	59.97	0
153	60.07	0
154	60.12	0
155	60.17	0
156	60.27	0
157	60.37	0
158	60.425	0
159	60.47	0
160	60.57	0
161	60.659	0
162	60.67	0
163	60.77	0
164	60.8	0
165	60.87	0
166	60.97	0
167	61.07	0
168	61.17	0
169	61.27	0
170	61.37	0
171	61.47	0
172	61.57	0
173	61.67	0
174	61.77	0
175	61.87	0
176	61.97	0
177	62.07	0
178	62.17	0
179	62.27	0
180	62.37	0
181	62.47	0
182	62.57	0
183	62.67	0
184	62.77	0
185	62.87	0
186	62.97	0
187	63.07	0
188	63.17	0
189	63.27	0
190	63.37	0
191	63.47	0
192	63.57	0
193	63.67	0
194	63.77	0
195	63.87	0
196	63.97	0
197	64.07	0
198	64.17	0
199	64.27	0
200	64.37	0
201	64.47	0
202	64.57	0
203	64.67	0
204	64.77	0
205	64.87	0
206	64.97	0
207	65.07	0
208	65.17	0
209	65.27	0
210	65.305	0
211	65.37	0
212	65.47	0
213	65.57	0
214	65.634	0
215	65.67	0
216	65.77	0
217	65.87	0
218	65.97	0
219	66.061	0
220	66.07	0
221	66.17	0
222	66.27	0
223	66.37	0
224	66.47	0
225	66.57	0
226	66.67	0
227	66.77	0
228	66.87	0
229	66.97	0
230	67.07	0
231	67.17	0
232	67.27	0
233	67.37	0
234	67.47	0
235	67.57	0
236	67.67	0
237	67.77	0
238	67.87	0
239	67.97	0
240	68.07	0
241	68.17	0
242	68.27	0
243	68.37	0
244	68.47	0
245	68.57	0
246	68.67	0
247	68.77	0
248	68.87	0
249	68.97	0
250	69.07	0
251	69.17	0
252	69.27	0
253	69.37	0
254	69.47	0
255	69.57	0
256	69.67	0
257	69.77	0
258	69.87	0
259	69.97	0
260	70.07	0
261	70.17	0
262	70.27	0
263	70.37	0
264	70.47	0
265	70.57	0
266	70.67	0
267	70.77	0
268	70.87	0
269	70.95	0
270	70.96	0
271	70.97	0
272	71.07	0
273	71.17	0
274	71.191	0
275	71.27	0
276	71.37	0
277	71.47	0
278	71.57	0
279	71.67	0
280	71.731	0
281	71.77	0
282	71.87	0
283	71.97	0
284	72.07	0
285	72.17	0
286	72.27	0
287	72.37	0
288	72.47	0
289	72.57	0
290	72.67	0
291	72.77	0
292	72.87	0
293	72.97	0
294	73.07	0
295	73.17	0
296	73.27	0
297	73.37	0
298	73.47	0
299	73.57	0
300	73.67	0
301	73.77	0
302	73.87	0
303	73.97	0
304	74.07	0
305	74.17	0
306	74.27	0
307	74.37	0
308	74.47	0
309	74.57	0
310	74.67	0
311	74.77	0
312	74.87	0
313	74.97	0
314	75.07	0
315	75.17	0
316	75.27	0
317	75.37	0
318	75.47	0
319	75.57	0
320	75.67	0
321	75.77	0
322	75.87	0
323	75.97	0
324	76.07	0
325	76.17	0
326	76.27	0
327	76.37	0
328	76.47	0
329	76.57	0
330	76.67	0
331	76.77	0
332	76.87	0
333	76.97	0
334	77.07	0
335	77.17	0
336	77.27	0
337	77.37	0
338	77.47	0
339	77.57	0
340	77.67	0
341	77.77	0
342	77.8	0
343	77.87	0
344	77.92	0
345	77.97	0
346	78.07	0
347	78.14	0
348	78.17	0
349	78.257	0
