100	1	2	10000.000000	-0.000983	36.111
101	2	3	10000.000000	0.002487	22.222
102	3	4	10000.000000	0.002487	22.222
103	4	5	10000.000000	0.002487	22.222
104	5	6	10000.000000	0.002487	36.111
105	6	7	10000.000000	0.002487	36.111
106	7	8	10000.000000	0.002487	38.889
107	8	9	10000.000000	0.006800	38.889
108	9	10	10000.000000	0.006529	38.889
109	10	11	10000.000000	0.013417	38.889
110	11	12	10000.000000	0.003715	38.889
111	12	13	10000.000000	0.006056	38.889
112	13	14	10000.000000	0.001733	38.889
113	14	15	10000.000000	-0.003798	38.889
114	15	16	10000.000000	-0.005143	38.889
115	16	17	10000.000000	-0.005143	38.889
116	17	18	10000.000000	-0.005143	38.889
