1	1.577000	0
2	1.587000	0
3	1.740000	0
4	1.840000	0
5	2.277000	0
6	2.434000	0
7	2.451000	0
8	2.677000	0
9	2.851000	0
10	3.052000	0
11	3.247000	0
12	3.287000	0
13	3.352000	0
14	3.552000	0
15	3.992000	0
16	4.137000	0
17	4.277000	0
18	4.662000	0
19	4.837000	0
20	5.209000	0
21	5.312000	0
22	5.679000	0
23	5.999000	0
24	6.603000	0
25	6.833000	0
26	7.012000	0
27	7.138000	0
28	7.146000	0
29	7.204000	0
30	7.302000	0
31	7.487000	0
32	8.235000	0
33	8.405000	0
34	8.482000	0
35	8.742000	0
36	8.908000	0
37	8.989000	0
38	9.457000	0
39	9.902000	0
40	10.314000	0
41	11.067000	0
42	11.741000	0
43	12.387000	0
44	12.638000	0
45	13.082000	0
46	13.249000	0
47	13.255000	0
48	13.544000	0
49	13.667000	0
50	14.015000	0
51	14.392000	0
52	14.550000	0
53	14.733000	0
54	14.847000	0
55	15.020000	0
56	15.315000	0
57	16.094000	0
58	16.324000	0
59	17.582000	0
60	17.777000	0
61	19.112000	0
62	20.634000	0
63	22.155000	0
64	23.642000	0
65	24.915000	0
66	25.030000	0
67	25.192000	0
68	25.570000	0
69	25.834000	0
70	26.112000	0
71	26.167000	0
72	26.427000	0
73	26.528000	0
74	26.612000	0
75	27.997000	0
76	28.267000	0
77	28.357000	0
78	28.897000	0
79	29.222000	0
80	29.327000	0
81	29.817000	0
82	29.917000	0
83	30.107000	0
84	30.367000	0
85	31.867000	0
86	33.067000	0
87	33.135000	0
88	33.145000	0
