0.372,1
0.382,32
0.392,32
0.414,0
0.433,1
0.443,33
0.453,33
0.507,0
0.609,0
0.639,34
0.649,34
0.684,1
7.547,0
7.567,35
7.577,35
7.602,1
8.276,1
8.296,36
8.306,36
8.326,0
15.115,1
15.135,37
15.145,37
15.164,0
15.9,0
15.92,38
15.93,38
15.952,1
22.889,0
22.915,39
22.925,39
22.945,1
23.022,1
23.045,40
23.055,40
23.075,0
24.078,0
24.145,41
24.155,41
24.21,1
24.255,1
24.28,42
24.29,42
24.32,0
30.047,1
30.065,43
30.075,43
30.09,0
29.4,2
29.415,63
29.425,63
29.44,1
29.31,0
29.335,64
29.345,64
29.372,2
29.434,2
29.45,65
29.46,65
29.471,0
34.296,3
34.325,62
34.335,62
34.364,1
34.321,3
34.345,66
34.355,66
34.376,0
34.678,0
34.705,44
34.715,44
34.74,1
34.669,1
34.705,44
34.715,44
34.729,0
37.297,0
37.365,45
37.375,45
37.41,1
37.337,1
37.365,45
37.375,45
37.441,0
38.04,1
38.075,46
38.085,46
38.115,0
38.229,0
38.26,47
38.27,47
38.296,1
0,0
0,0
42.04,1
42.115,48
42.125,48
42.2,0
0,0
0,0
44.285,0
44.31,71
44.32,71
44.35,4
44.39,4
44.41,70
44.42,70
44.44,1
44.229,1
44.255,58
44.265,58
44.287,4
44.41,4
44.45,59
44.46,59
44.5,0
44.975,0
44.995,49
45.005,49
45.04,1
44.94,1
44.995,49
45.005,49
45.1,0
48.3,0
48.385,50
48.395,50
48.44,1
48.34,1
48.385,50
48.395,50
48.5,0
51.94,1
51.985,51
51.995,51
52.04,1
51.9,0
51.985,51
51.995,51
52.1,0
55.7,0
55.735,52
55.745,52
55.759,1
55.64,1
55.735,52
55.745,52
55.759,0
61.6,0
61.695,53
61.705,53
61.76,1
61.64,1
61.695,53
61.705,53
61.76,0
62.16,0
62.195,54
62.205,54
62.24,1
68.058,1
68.105,55
68.115,55
68.157,0
68.847,0
68.87,56
68.88,56
68.9,5
68.977,5
68.995,57
69.005,57
69.02,0
42,6
42.045,159
42.055,159
42.1,0
0,0
0,0
41.516,6
41.55,154
41.56,154
41.6,0
0,0
0,0
41.478,0
41.55,154
41.56,154
41.65,6
0,0
0,0
41.964,7
0,158
42,158
42.02,1
41.529,7
41.58,153
41.59,153
41.64,1
41.441,6
41.475,160
41.485,160
41.52,7
41.82,6
41.88,149
41.89,149
41.955,7
41.07,1
41.135,152
41.145,152
41.208,7
40.54,1
40.492,150
40.482,150
40.432,7
40.42,7
40.35,151
40.34,151
40.27,1
0,0
0,0
41.326,0
41.375,155
41.385,155
41.432,6
0,0
0,0
39.42,7
39.465,148
39.475,148
39.52,6
39.294,6
39.34,147
39.35,147
39.391,7
0,0
0,0
35.693,6
35.75,146
35.76,146
35.82,7
0,0
0,0
35.305,7
35.35,145
35.36,145
35.41,6
0,0
0,0
35.136,6
35.186,144
35.196,144
35.249,7
0,0
0,0
27.908,7
27.98,143
27.99,143
28.073,6
0,0
0,0
27.922,6
27.98,143
27.99,143
28.104,7
0,0
0,0
17.718,6
17.755,134
17.765,134
17.794,7
17.725,7
17.755,134
17.765,134
17.786,6
17.26,7
17.31,133
17.32,133
17.372,6
12.697,7
12.76,132
12.77,132
12.83,6
12.69,6
12.76,132
12.77,132
12.834,7
8.62,6
8.665,126
8.675,126
8.72,7
8.729,7
8.77,127
8.78,127
8.821,6
4.017,6
4.04,125
4.05,125
4.07,7
3.466,7
3.495,124
3.505,124
3.532,6
3.126,6
3.15,123
3.16,123
3.188,7
0,0
0,0
37.7,9
37.765,156
37.775,156
37.84,1
0,0
0,0
38.1,8
38.135,157
38.145,157
38.184,0
37.198,8
37.235,80
37.245,80
37.278,9
37.285,9
37.31,81
37.32,81
37.346,8
30.804,9
30.83,78
30.84,78
30.87,8
30.969,8
31,79
31.01,79
31.037,9
24.617,8
24.75,75
24.76,75
24.774,9
24.7,9
24.75,75
24.76,75
24.812,8
22.468,8
22.495,73
22.505,73
22.528,9
22.626,9
22.65,74
22.66,74
22.682,8
22.063,8
22.083,72
22.093,72
22.109,9
22.063,9
22.083,72
22.093,72
22.109,8
30.411,10
30.435,76
30.445,76
30.477,8
30.411,10
30.445,77
30.455,77
30.478,9
22.673,6
22.73,140
22.74,140
22.798,12
23.501,12
23.535,142
23.545,142
23.586,6
0,0
0,0
23.262,6
23.325,141
23.335,141
23.408,12
0,0
0,0
22.925,12
22.955,135
22.965,135
22.989,11
22.925,11
22.955,135
22.965,135
22.993,12
23.272,12
23.295,136
23.305,136
23.333,11
23.266,11
23.295,136
23.305,136
23.339,12
22.72,7
22.775,137
22.785,137
22.842,11
0,0
0,0
23.46,11
23.51,139
23.52,139
23.568,7
0,0
0,0
12.222,6
12.262,130
12.272,130
12.31,13
12.227,7
12.265,128
12.275,128
12.31,13
12.32,13
12.345,131
12.355,131
12.377,6
12.32,13
12.345,129
12.355,129
12.38,7
23.255,7
23.31,138
23.32,138
23.374,11
47.27,0
47.285,106
47.295,106
47.31,14
47.218,1
47.224,105
47.234,105
47.24,15
47.291,15
47.325,104
47.335,104
47.37,14
47.399,14
47.415,103
47.425,103
47.442,15
52.28,14
52.31,102
52.32,102
52.35,15
52.355,15
52.425,101
52.435,101
52.511,14
53.187,14
53.222,100
53.232,100
53.273,15
55.13,14
55.165,94
55.175,94
55.21,15
55.13,15
55.165,94
55.175,94
55.21,14
60.12,14
60.165,107
60.175,107
60.218,15
65.27,14
65.305,114
65.315,114
65.345,15
66.01,15
66.03,117
66.04,117
66.061,14
70.88,15
70.91,118
