Trackline 	 BlockID  	 EntrySignal 	 ExitSignal 	 BlockStartX[Km] 	BlockEndX[Km] 	 topologypartID 	 TopoPartStartX[Km] 	TopoPartEndX[Km] 	 length 	 gradient 	 curve 	 speedlimit
0	@7-B0@	Sign_2.104_tr_0	Sign_2.405_tr_0	2.104000	2.405000	@7-B0@-2	2.300000	2.400000	0.100000	-0.000000	10000.000000	33.333333
0	@7-B0@	Sign_2.104_tr_0	Sign_2.405_tr_0	2.104000	2.405000	@7-B0@-3	2.400000	2.405000	0.005000	-0.000000	10000.000000	33.333333
0	@8-B0@	Sign_2.405_tr_0	Sign_2.706_tr_0	2.405000	2.706000	@8-B0@-0	2.405000	2.500000	0.095000	-0.000000	10000.000000	33.333333
0	@8-B0@	Sign_2.405_tr_0	Sign_2.706_tr_0	2.405000	2.706000	@8-B0@-1	2.500000	2.600000	0.100000	-0.000000	10000.000000	33.333333
0	@8-B0@	Sign_2.405_tr_0	Sign_2.706_tr_0	2.405000	2.706000	@8-B0@-2	2.600000	2.700000	0.100000	-0.000000	10000.000000	33.333333
0	@8-B0@	Sign_2.405_tr_0	Sign_2.706_tr_0	2.405000	2.706000	@8-B0@-3	2.700000	2.706000	0.006000	-0.000000	10000.000000	33.333333
0	@9-B0@	Sign_2.706_tr_0	Sign_3.007_tr_0	2.706000	3.007000	@9-B0@-0	2.706000	2.800000	0.094000	-0.000000	10000.000000	33.333333
0	@9-B0@	Sign_2.706_tr_0	Sign_3.007_tr_0	2.706000	3.007000	@9-B0@-1	2.800000	2.900000	0.100000	-0.000000	10000.000000	33.333333
0	@9-B0@	Sign_2.706_tr_0	Sign_3.007_tr_0	2.706000	3.007000	@9-B0@-2	2.900000	3.000000	0.100000	-0.000000	4102.704944	33.333333
0	@9-B0@	Sign_2.706_tr_0	Sign_3.007_tr_0	2.706000	3.007000	@9-B0@-3	3.000000	3.007000	0.007000	-0.000000	1963.514865	33.333333
0	@10-B0@	Sign_3.007_tr_0	Sign_3.308_tr_0	3.007000	3.308000	@10-B0@-0	3.007000	3.100000	0.093000	-0.000000	1963.514865	33.333333
0	@10-B0@	Sign_3.007_tr_0	Sign_3.308_tr_0	3.007000	3.308000	@10-B0@-1	3.100000	3.200000	0.100000	-0.000000	1951.204432	33.333333
0	@10-B0@	Sign_3.007_tr_0	Sign_3.308_tr_0	3.007000	3.308000	@10-B0@-2	3.200000	3.300000	0.100000	-0.000000	1752.530222	33.333333
0	@10-B0@	Sign_3.007_tr_0	Sign_3.308_tr_0	3.007000	3.308000	@10-B0@-3	3.300000	3.308000	0.008000	-0.000000	2061.386095	33.333333
0	@11-B0@	Sign_3.308_tr_0	Sign_3.609_tr_0	3.308000	3.609000	@11-B0@-0	3.308000	3.400000	0.092000	-0.000000	2061.386095	33.333333
0	@11-B0@	Sign_3.308_tr_0	Sign_3.609_tr_0	3.308000	3.609000	@11-B0@-1	3.400000	3.500000	0.100000	-0.000000	1900.008748	33.333333
0	@11-B0@	Sign_3.308_tr_0	Sign_3.609_tr_0	3.308000	3.609000	@11-B0@-2	3.500000	3.600000	0.100000	-0.000000	1797.452825	33.333333
0	@11-B0@	Sign_3.308_tr_0	Sign_3.609_tr_0	3.308000	3.609000	@11-B0@-3	3.600000	3.609000	0.009000	-0.000000	1820.779885	33.333333
0	@12-B0@	Sign_3.609_tr_0	Sign_3.910_tr_0	3.609000	3.910000	@12-B0@-0	3.609000	3.700000	0.091000	-0.000000	1820.779885	33.333333
0	@12-B0@	Sign_3.609_tr_0	Sign_3.910_tr_0	3.609000	3.910000	@12-B0@-1	3.700000	3.800000	0.100000	-0.000000	3522.446665	33.333333
0	@12-B0@	Sign_3.609_tr_0	Sign_3.910_tr_0	3.609000	3.910000	@12-B0@-2	3.800000	3.900000	0.100000	-0.000000	2018.660756	33.333333
0	@12-B0@	Sign_3.609_tr_0	Sign_3.910_tr_0	3.609000	3.910000	@12-B0@-3	3.900000	3.910000	0.010000	-0.000000	1833.448623	33.333333
0	@13-B0@	Sign_3.910_tr_0	Sign_4.210_tr_0	3.910000	4.210000	@13-B0@-0	3.910000	4.000000	0.090000	-0.000000	1833.448623	33.333333
0	@13-B0@	Sign_3.910_tr_0	Sign_4.210_tr_0	3.910000	4.210000	@13-B0@-1	4.000000	4.100000	0.100000	-0.000000	1398.369984	33.333333
0	@13-B0@	Sign_3.910_tr_0	Sign_4.210_tr_0	3.910000	4.210000	@13-B0@-2	4.100000	4.200000	0.100000	-0.000000	10000.000000	33.333333
0	@13-B0@	Sign_3.910_tr_0	Sign_4.210_tr_0	3.910000	4.210000	@13-B0@-3	4.200000	4.210000	0.010000	-0.000000	10000.000000	33.333333
0	@14-B0@	Sign_4.210_tr_0	Sign_4.510_tr_0	4.210000	4.510000	@14-B0@-0	4.210000	4.300000	0.090000	-0.000000	10000.000000	33.333333
0	@14-B0@	Sign_4.210_tr_0	Sign_4.510_tr_0	4.210000	4.510000	@14-B0@-1	4.300000	4.400000	0.100000	-0.000000	10000.000000	33.333333
0	@14-B0@	Sign_4.210_tr_0	Sign_4.510_tr_0	4.210000	4.510000	@14-B0@-2	4.400000	4.500000	0.100000	-0.000000	10000.000000	33.333333
0	@14-B0@	Sign_4.210_tr_0	Sign_4.510_tr_0	4.210000	4.510000	@14-B0@-3	4.500000	4.510000	0.010000	-0.000000	10000.000000	33.333333
0	@15-B0@	Sign_4.510_tr_0	Sign_4.810_tr_0	4.510000	4.810000	@15-B0@-0	4.510000	4.530000	0.020000	-0.000000	10000.000000	33.333333
0	@15-B0@	Sign_4.510_tr_0	Sign_4.810_tr_0	4.510000	4.810000	@15-B0@-1	4.530000	4.600000	0.070000	-0.000000	6494.566294	33.333333
0	@15-B0@	Sign_4.510_tr_0	Sign_4.810_tr_0	4.510000	4.810000	@15-B0@-2	4.600000	4.700000	0.100000	-0.000000	6494.566294	33.333333
0	@15-B0@	Sign_4.510_tr_0	Sign_4.810_tr_0	4.510000	4.810000	@15-B0@-3	4.700000	4.800000	0.100000	-0.000000	6494.566294	33.333333
0	@15-B0@	Sign_4.510_tr_0	Sign_4.810_tr_0	4.510000	4.810000	@15-B0@-4	4.800000	4.810000	0.010000	-0.000000	6494.566294	33.333333
0	@16-B0@	Sign_4.810_tr_0	Sign_5.110_tr_0	4.810000	5.110000	@16-B0@-0	4.810000	4.900000	0.090000	-0.000000	6494.566294	33.333333
0	@16-B0@	Sign_4.810_tr_0	Sign_5.110_tr_0	4.810000	5.110000	@16-B0@-1	4.900000	5.000000	0.100000	-0.000000	1657.618051	33.333333
0	@16-B0@	Sign_4.810_tr_0	Sign_5.110_tr_0	4.810000	5.110000	@16-B0@-2	5.000000	5.100000	0.100000	-0.000000	1381.095490	33.333333
0	@16-B0@	Sign_4.810_tr_0	Sign_5.110_tr_0	4.810000	5.110000	@16-B0@-3	5.100000	5.110000	0.010000	-0.000000	1602.209538	33.333333
0	@17-B0@	Sign_5.110_tr_0	Sign_5.410_tr_0	5.110000	5.410000	@17-B0@-0	5.110000	5.200000	0.090000	-0.000000	1602.209538	33.333333
0	@17-B0@	Sign_5.110_tr_0	Sign_5.410_tr_0	5.110000	5.410000	@17-B0@-1	5.200000	5.300000	0.100000	-0.000000	1536.716932	33.333333
0	@17-B0@	Sign_5.110_tr_0	Sign_5.410_tr_0	5.110000	5.410000	@17-B0@-2	5.300000	5.400000	0.100000	-0.000000	1540.438794	33.333333
0	@17-B0@	Sign_5.110_tr_0	Sign_5.410_tr_0	5.110000	5.410000	@17-B0@-3	5.400000	5.410000	0.010000	-0.000000	1574.236641	33.333333
0	@18-B0@	Sign_5.410_tr_0	Sign_5.710_tr_0	5.410000	5.710000	@18-B0@-0	5.410000	5.500000	0.090000	-0.000000	1574.236641	33.333333
0	@18-B0@	Sign_5.410_tr_0	Sign_5.710_tr_0	5.410000	5.710000	@18-B0@-1	5.500000	5.600000	0.100000	-0.000000	1525.997804	33.333333
0	@18-B0@	Sign_5.410_tr_0	Sign_5.710_tr_0	5.410000	5.710000	@18-B0@-2	5.600000	5.700000	0.100000	-0.000000	1612.639158	33.333333
0	@18-B0@	Sign_5.410_tr_0	Sign_5.710_tr_0	5.410000	5.710000	@18-B0@-3	5.700000	5.710000	0.010000	-0.000000	1719.759555	33.333333
0	@19-B0@	Sign_5.710_tr_0	Sign_6.010_tr_0	5.710000	6.010000	@19-B0@-0	5.710000	5.800000	0.090000	-0.000000	1719.759555	33.333333
0	@19-B0@	Sign_5.710_tr_0	Sign_6.010_tr_0	5.710000	6.010000	@19-B0@-1	5.800000	5.900000	0.100000	-0.000000	2400.944609	33.333333
0	@19-B0@	Sign_5.710_tr_0	Sign_6.010_tr_0	5.710000	6.010000	@19-B0@-2	5.900000	6.000000	0.100000	-0.000000	5751.461912	33.333333
0	@19-B0@	Sign_5.710_tr_0	Sign_6.010_tr_0	5.710000	6.010000	@19-B0@-3	6.000000	6.010000	0.010000	-0.000000	2840.247472	33.333333
0	@20-B0@	Sign_6.010_tr_0	Sign_6.310_tr_0	6.010000	6.310000	@20-B0@-0	6.010000	6.100000	0.090000	-0.000000	2840.247472	33.333333
0	@20-B0@	Sign_6.010_tr_0	Sign_6.310_tr_0	6.010000	6.310000	@20-B0@-1	6.100000	6.200000	0.100000	-0.000000	2840.247472	33.333333
0	@20-B0@	Sign_6.010_tr_0	Sign_6.310_tr_0	6.010000	6.310000	@20-B0@-2	6.200000	6.300000	0.100000	-0.000000	2840.247472	33.333333
0	@20-B0@	Sign_6.010_tr_0	Sign_6.310_tr_0	6.010000	6.310000	@20-B0@-3	6.300000	6.310000	0.010000	-0.000000	2840.247472	33.333333
0	@21-B0@	Sign_6.310_tr_0	Sign_6.610_tr_0	6.310000	6.610000	@21-B0@-0	6.310000	6.400000	0.090000	-0.000000	2840.247472	33.333333
0	@21-B0@	Sign_6.310_tr_0	Sign_6.610_tr_0	6.310000	6.610000	@21-B0@-1	6.400000	6.500000	0.100000	-0.000000	2840.247472	33.333333
0	@21-B0@	Sign_6.310_tr_0	Sign_6.610_tr_0	6.310000	6.610000	@21-B0@-2	6.500000	6.600000	0.100000	-0.000000	2840.247472	33.333333
0	@21-B0@	Sign_6.310_tr_0	Sign_6.610_tr_0	6.310000	6.610000	@21-B0@-3	6.600000	6.610000	0.010000	-0.000000	2840.247472	33.333333
0	@22-B0@	Sign_6.610_tr_0	Sign_6.910_tr_0	6.610000	6.910000	@22-B0@-0	6.610000	6.700000	0.090000	-0.000000	2840.247472	33.333333
0	@22-B0@	Sign_6.610_tr_0	Sign_6.910_tr_0	6.610000	6.910000	@22-B0@-1	6.700000	6.800000	0.100000	-0.000000	2840.247472	33.333333
0	@22-B0@	Sign_6.610_tr_0	Sign_6.910_tr_0	6.610000	6.910000	@22-B0@-2	6.800000	6.900000	0.100000	-0.000000	2840.247472	33.333333
0	@22-B0@	Sign_6.610_tr_0	Sign_6.910_tr_0	6.610000	6.910000	@22-B0@-3	6.900000	6.910000	0.010000	-0.000000	1126.709562	33.333333
0	@23-B0@	Sign_6.910_tr_0	Sign_7.210_tr_0	6.910000	7.210000	@23-B0@-0	6.910000	7.000000	0.090000	-0.000000	1126.709562	33.333333
0	@23-B0@	Sign_6.910_tr_0	Sign_7.210_tr_0	6.910000	7.210000	@23-B0@-1	7.000000	7.100000	0.100000	-0.000000	1059.872227	33.333333
0	@23-B0@	Sign_6.910_tr_0	Sign_7.210_tr_0	6.910000	7.210000	@23-B0@-2	7.100000	7.200000	0.100000	-0.000000	1433.617004	33.333333
0	@23-B0@	Sign_6.910_tr_0	Sign_7.210_tr_0	6.910000	7.210000	@23-B0@-3	7.200000	7.210000	0.010000	-0.000000	9342.387348	33.333333
0	@24-B0@	Sign_7.210_tr_0	Sign_7.510_tr_0	7.210000	7.510000	@24-B0@-0	7.210000	7.300000	0.090000	-0.000000	9342.387348	33.333333
0	@24-B0@	Sign_7.210_tr_0	Sign_7.510_tr_0	7.210000	7.510000	@24-B0@-1	7.300000	7.400000	0.100000	-0.000000	10000.000000	33.333333
0	@24-B0@	Sign_7.210_tr_0	Sign_7.510_tr_0	7.210000	7.510000	@24-B0@-2	7.400000	7.500000	0.100000	-0.000000	10000.000000	33.333333
0	@24-B0@	Sign_7.210_tr_0	Sign_7.510_tr_0	7.210000	7.510000	@24-B0@-3	7.500000	7.510000	0.010000	-0.000000	10000.000000	33.333333
0	@25-B0@	Sign_7.510_tr_0	Sign_7.710_tr_0	7.510000	7.710000	@25-B0@-0	7.510000	7.547000	0.037000	-0.000000	10000.000000	33.333333
0	@25-B0@	Sign_7.510_tr_0	Sign_7.710_tr_0	7.510000	7.710000	@25-B0@-1	7.547000	7.600000	0.053000	-0.000000	10000.000000	33.333333
0	@25-B0@	Sign_7.510_tr_0	Sign_7.710_tr_0	7.510000	7.710000	@25-B0@-2	7.600000	7.700000	0.100000	-0.000000	4055.664268	33.333333
0	@25-B0@	Sign_7.510_tr_0	Sign_7.710_tr_0	7.510000	7.710000	@25-B0@-3	7.700000	7.710000	0.010000	-0.000000	1997.079726	33.333333
0	@26-B0@	Sign_7.710_tr_0	Sign_8.110_tr_0	7.710000	8.110000	@26-B0@-0	7.710000	7.800000	0.090000	-0.000000	1997.079726	33.333333
0	@26-B0@	Sign_7.710_tr_0	Sign_8.110_tr_0	7.710000	8.110000	@26-B0@-1	7.800000	7.810000	0.010000	-0.000000	1041.783888	33.333333
0	@26-B0@	Sign_7.710_tr_0	Sign_8.110_tr_0	7.710000	8.110000	@26-B0@-2	7.810000	7.900000	0.090000	-0.000000	1041.783888	33.333333
