52.219,0
51.983,2
52.09,3
52.227,1
1.35,0
1.4,1
46.43,0
46.455,4
46.368,0
46.393,5
46.3,1
46.325,6
46.422,6
46.425,0
14.318,0
14.325,7
13.315,0
13.34,8
14.427,8
14.45,7
15.81,7
15.835,9
16.433,9
16.43,7
46.2,10
46.225,11
47.216,11
47.175,1
41.5,10
41.525,12
42.232,12
42.26,10
45.461,14
49.51,5
45.32,13
49.734,5
49.55,5
49.777,4
33.59,0
33.615,15
34.46,15
34.48,0
7.33,1
7.355,16
8.023,16
8.05,1
8.27,0
8.295,17
8.974,17
9,0
8.3,17
8.325,18
8.946,18
8.97,17
27.685,1
27.775,0
13.475,1
13.565,0
13.24,1
13.31,0
13.33,1
13.355,19
14.231,19
14.25,1
13.355,19
13.38,20
14.112,20
14.14,19
13.39,20
13.415,21
14.15,21
14.168,19
14.26,1
14.28,0
14.12,0
14.156,8
14.201,0
14.175,8
13.49,21
13.5,22
14.053,22
14.059,21
13.525,22
13.535,23
14.09,23
14.096,21
13.455,21
13.465,24
14.06,24
14.07,23
13.502,24
13.512,25
14.037,25
14.041,24
19.18,1
19.205,26
19.853,26
19.9,1
20.47,0
20.55,1
34.52,0
34.589,1
