Trackline 	 BlockID  	 EntrySignal 	 ExitSignal 	 BlockStartX[Km] 	BlockEndX[Km] 	 topologypartID 	 TopoPartStartX[Km] 	TopoPartEndX[Km] 	 length 	 gradient 	 curve 	 speedlimit
0	@4-B0@	Sign_4.363_tr_0	Sign_5.863_tr_0	4.363000	5.863000	@4-B0@-5	5.200000	5.400000	0.200000	0.000000	99310.884938	44.444444
0	@4-B0@	Sign_4.363_tr_0	Sign_5.863_tr_0	4.363000	5.863000	@4-B0@-6	5.400000	5.600000	0.200000	0.000000	337071.756476	44.444444
0	@4-B0@	Sign_4.363_tr_0	Sign_5.863_tr_0	4.363000	5.863000	@4-B0@-7	5.600000	5.800000	0.200000	0.000000	337071.756476	44.444444
0	@4-B0@	Sign_4.363_tr_0	Sign_5.863_tr_0	4.363000	5.863000	@4-B0@-8	5.800000	5.863000	0.063000	0.000000	205325.363937	44.444444
0	@5-B0@	Sign_5.863_tr_0	Sign_7.363_tr_0	5.863000	7.363000	@5-B0@-0	5.863000	6.000000	0.137000	0.000000	205325.363937	44.444444
0	@5-B0@	Sign_5.863_tr_0	Sign_7.363_tr_0	5.863000	7.363000	@5-B0@-1	6.000000	6.200000	0.200000	0.000000	166820.721841	44.444444
0	@5-B0@	Sign_5.863_tr_0	Sign_7.363_tr_0	5.863000	7.363000	@5-B0@-2	6.200000	6.400000	0.200000	0.000000	166820.721841	44.444444
0	@5-B0@	Sign_5.863_tr_0	Sign_7.363_tr_0	5.863000	7.363000	@5-B0@-3	6.400000	6.600000	0.200000	0.000000	166820.721841	44.444444
0	@5-B0@	Sign_5.863_tr_0	Sign_7.363_tr_0	5.863000	7.363000	@5-B0@-4	6.600000	6.800000	0.200000	0.000000	44998.747464	44.444444
0	@5-B0@	Sign_5.863_tr_0	Sign_7.363_tr_0	5.863000	7.363000	@5-B0@-5	6.800000	7.000000	0.200000	0.000000	44998.747464	44.444444
0	@5-B0@	Sign_5.863_tr_0	Sign_7.363_tr_0	5.863000	7.363000	@5-B0@-6	7.000000	7.200000	0.200000	0.000000	27140.230041	44.444444
0	@5-B0@	Sign_5.863_tr_0	Sign_7.363_tr_0	5.863000	7.363000	@5-B0@-7	7.200000	7.363000	0.163000	0.000000	27140.230041	44.444444
0	@6-B0@	Sign_7.363_tr_0	Sign_8.259_tr_0	7.363000	8.259000	@6-B0@-0	7.363000	7.400000	0.037000	0.000000	27140.230041	44.444444
0	@6-B0@	Sign_7.363_tr_0	Sign_8.259_tr_0	7.363000	8.259000	@6-B0@-1	7.400000	7.600000	0.200000	0.000000	21905.412260	44.444444
0	@6-B0@	Sign_7.363_tr_0	Sign_8.259_tr_0	7.363000	8.259000	@6-B0@-2	7.600000	7.800000	0.200000	0.000000	21905.412260	44.444444
0	@6-B0@	Sign_7.363_tr_0	Sign_8.259_tr_0	7.363000	8.259000	@6-B0@-3	7.800000	8.000000	0.200000	0.000000	97380.069478	44.444444
0	@6-B0@	Sign_7.363_tr_0	Sign_8.259_tr_0	7.363000	8.259000	@6-B0@-4	8.000000	8.103000	0.103000	0.000000	88967.967505	44.444444
0	@6-B0@	Sign_7.363_tr_0	Sign_8.259_tr_0	7.363000	8.259000	@6-B0@-5	8.103000	8.200000	0.097000	0.000000	765146.080642	44.444444
0	@6-B0@	Sign_7.363_tr_0	Sign_8.259_tr_0	7.363000	8.259000	@6-B0@-6	8.200000	8.259000	0.059000	0.000000	99335.056425	44.444444
0	@7-B0@	Sign_8.259_tr_0	Sign_8.280_tr_0	8.259000	8.280000	@7-B0@-0	8.259000	8.270000	0.011000	0.000000	99335.056425	44.444444
0	@7-B0@	Sign_8.259_tr_0	Sign_8.280_tr_0	8.259000	8.280000	@7-B0@-1	8.270000	8.280000	0.010000	0.000000	54557.355115	44.444444
0	@8-B0@	Sign_8.280_tr_0	Sign_8.989_tr_0	8.280000	8.989000	@8-B0@-0	8.280000	8.400000	0.120000	0.000000	54557.355115	44.444444
0	@8-B0@	Sign_8.280_tr_0	Sign_8.989_tr_0	8.280000	8.989000	@8-B0@-1	8.400000	8.600000	0.200000	0.000000	54557.355115	44.444444
0	@8-B0@	Sign_8.280_tr_0	Sign_8.989_tr_0	8.280000	8.989000	@8-B0@-2	8.600000	8.800000	0.200000	0.000000	54557.355115	44.444444
0	@8-B0@	Sign_8.280_tr_0	Sign_8.989_tr_0	8.280000	8.989000	@8-B0@-3	8.800000	8.989000	0.189000	0.000000	54557.355115	44.444444
0	@9-B0@	Sign_8.989_tr_0	Sign_9.010_tr_0	8.989000	9.010000	@9-B0@-0	8.989000	9.000000	0.011000	0.000000	54557.355115	44.444444
0	@9-B0@	Sign_8.989_tr_0	Sign_9.010_tr_0	8.989000	9.010000	@9-B0@-1	9.000000	9.000000	0.000000	0.000000	46628.477845	44.444444
0	@9-B0@	Sign_8.989_tr_0	Sign_9.010_tr_0	8.989000	9.010000	@9-B0@-2	9.000000	9.010000	0.010000	0.000000	46628.477845	44.444444
0	@10-B0@	Sign_9.010_tr_0	Sign_10.511_tr_0	9.010000	10.511000	@10-B0@-0	9.010000	9.200000	0.190000	0.000000	46628.477845	44.444444
0	@10-B0@	Sign_9.010_tr_0	Sign_10.511_tr_0	9.010000	10.511000	@10-B0@-1	9.200000	9.400000	0.200000	0.000000	32302.053947	44.444444
0	@10-B0@	Sign_9.010_tr_0	Sign_10.511_tr_0	9.010000	10.511000	@10-B0@-2	9.400000	9.600000	0.200000	0.000000	48657.610431	44.444444
0	@10-B0@	Sign_9.010_tr_0	Sign_10.511_tr_0	9.010000	10.511000	@10-B0@-3	9.600000	9.800000	0.200000	0.000000	170623.928947	44.444444
0	@10-B0@	Sign_9.010_tr_0	Sign_10.511_tr_0	9.010000	10.511000	@10-B0@-4	9.800000	10.000000	0.200000	0.000000	1892.847930	44.444444
0	@10-B0@	Sign_9.010_tr_0	Sign_10.511_tr_0	9.010000	10.511000	@10-B0@-5	10.000000	10.200000	0.200000	0.000000	1892.847930	44.444444
0	@10-B0@	Sign_9.010_tr_0	Sign_10.511_tr_0	9.010000	10.511000	@10-B0@-6	10.200000	10.400000	0.200000	0.000000	1200.955881	44.444444
0	@10-B0@	Sign_9.010_tr_0	Sign_10.511_tr_0	9.010000	10.511000	@10-B0@-7	10.400000	10.511000	0.111000	0.000000	286344.536157	44.444444
0	@11-B0@	Sign_10.511_tr_0	Sign_12.012_tr_0	10.511000	12.012000	@11-B0@-0	10.511000	10.600000	0.089000	0.000000	286344.536157	44.444444
0	@11-B0@	Sign_10.511_tr_0	Sign_12.012_tr_0	10.511000	12.012000	@11-B0@-1	10.600000	10.800000	0.200000	0.000000	46370.789122	44.444444
0	@11-B0@	Sign_10.511_tr_0	Sign_12.012_tr_0	10.511000	12.012000	@11-B0@-2	10.800000	11.000000	0.200000	0.000000	46370.789122	44.444444
0	@11-B0@	Sign_10.511_tr_0	Sign_12.012_tr_0	10.511000	12.012000	@11-B0@-3	11.000000	11.200000	0.200000	0.000000	61018.432632	44.444444
