1	30.06	0
2	30.2	0
3	30.332	0
4	30.57	0
5	30.952	0
6	31.475	0
7	32.078	0
8	32.345	0
9	32.423	0
10	32.48	0
11	32.56	0
12	32.69	0
13	32.72	0
14	32.8	0
15	32.905	0
16	32.982	0
17	33.143	0
18	33.243	0
19	33.322	0
20	33.48	0
21	33.56	0
22	33.57	0
23	33.62	0
24	33.65	0
25	33.7	0
26	33.72	0
27	33.8	0
28	34.212	0
29	34.6	0
30	35.959	0
31	36.012	0
32	37.146	0
33	37.594	0
34	37.647	0
35	39.339	0
36	39.392	0
37	41.169	0
38	41.222	0
39	42.117	0
40	42.746	0
41	43.024	0
42	44.122	0
43	44.497	0
44	44.831	0
45	44.91	0
46	44.96	0
47	45.04	0
48	45.27	0
49	45.351	0
50	45.9	0
51	45.943	0
52	45.95	0
53	46.052	0
54	46.097	0
55	46.218	0
56	46.28	0
57	46.36	0
58	46.444	0
59	46.847	0
60	47.495	0
61	48.4	0
62	49.08	0
63	50	0
64	50.657	0
65	51.428	0
66	52.033	0
67	52.788	0
68	53.018	0
69	53.112	0
70	53.745	0
71	54.485	0
72	55.15	0
73	55.9	0
74	56.6	0
75	57.25	0
76	58.102	0
77	58.789	0
78	59.427	0
79	59.778	0
80	59.846	0
81	60.855	0
82	61.518	0
83	62.525	0
84	63	0
85	63.128	0
86	64.124	0
87	64.762	0
88	65.317	0
89	65.395	0
90	65.488	0
91	65.545	0
92	65.615	0
93	65.675	0
94	65.725	0
95	65.827	0
96	66.112	0
97	66.305	0
98	66.41	0
99	66.465	0
100	66.545	0
101	67.184	0
102	67.53	0
103	68.534	0
104	68.9	0
105	69.898	0
106	70.35	0
107	70.765	0
108	70.829	0
109	71.36	0
110	71.457	0
111	71.52	0
112	71.601	0
113	71.653	0
114	71.751	0
115	71.824	0
116	71.86	0
117	71.936	0
118	71.998	0
119	72.469	0
120	72.74	0
121	73.211	0
122	74.245	0
123	74.593	0
124	75.742	0
125	76.056	0
126	77.279	0
127	77.81	0
128	78.392	0
129	78.414	0
130	78.489	0
131	78.508	0
132	78.752	0
