0	0.301
1	0.301
2	0.301
3	0.291
4	0.31
5	0.3
6	0.3
7	0.3
8	0.3
9	0.3
10	0.3
11	0.3
12	0.3
13	0.3
14	0.3
15	0.3
16	0.3
17	0.301
18	0.301
19	0.301
20	0.301
21	0.301
22	0.301
23	0.301
24	0.301
25	0.301
26	0.301
27	0.301
28	0.301
29	0.301
30	0.301
31	0.271
32	0.271
33	0.321
34	0.321
35	0.321
36	0.301
37	0.301
38	0.301
39	0.301
40	0.301
41	0.301
42	0.301
43	0.301
44	0.3
45	0.3
46	0.3
47	0.3
48	0.15
49	0.3
50	0.3
51	0.3
52	0.3
53	0.3
54	0.3
55	0.3
56	0.3
57	0.3
58	0.3
59	0.3
60	0.3
61	0.3
62	0.3
63	0.3
64	0.3
65	0.3
66	0.1
67	0.3
68	0.3
69	0.4
70	0.2
71	0.3
72	0.3
73	0.3
74	0.3
75	0.3
76	0.3
77	0.3
78	0.3
79	0.3
80	0.3
81	0.3
82	0.3
83	0.3
84	0.15
85	0.3
86	0.3
87	0.3
88	0.3
89	0.3
90	0.3
91	0.3
92	0.3
93	0.3
94	0.3
95	0.3
96	0.3
97	0.301
98	0.301
99	0.301
100	0.301
101	0.301
102	0.301
103	0.301
104	0.301
105	0.301
106	0.301
107	0.301
108	0.301
109	0.351
110	0.251
111	0.301
112	0.301
113	0.301
114	0.301
115	0.301
116	0.301
117	0.301
118	0.301
119	0.301
120	0.301
121	0.301
122	0.301
123	0.301
124	0.301
125	0.301
126	0.351
127	0.251
128	0.301
129	0.301
130	0.281
131	0.2
132	0.15
