1	9.636	0
2	9.96	0
3	10.156	0
4	10.694	0
5	10.987	0
6	11.14	0
7	11.24	0
8	11.34	0
9	11.42	0
10	11.5	0
11	11.59	0
12	11.676	0
13	11.846	0
14	11.898	0
15	12.152	0
16	12.31	0
17	12.543	0
18	12.749	0
19	12.92	0
20	12.98	0
21	13.06	0
22	13.14	0
23	13.22	0
24	13.67	0
25	14.081	0
26	15.035	0
27	15.506	0
28	16.484	0
29	17.01	0
30	17.21	0
31	17.29	0
32	17.453	0
33	18.033	0
34	18.647	0
35	18.75	0
36	18.823	0
37	18.96	0
38	19.05	0
39	19.183	0
40	19.423	0
41	19.507	0
42	19.943	0
43	20.354	0
44	21.348	0
45	21.366	0
46	21.944	0
47	22.951	0
48	23.686	0
49	24.56	0
50	25.402	0
51	26.235	0
52	26.828	0
53	27.425	0
54	27.43	0
55	27.62	0
56	28.074	0
57	28.3	0
58	28.63	0
59	28.679	0
60	29.329	0
61	29.565	0
62	30	0
63	30.052	0
64	30.34	0
65	31.863	0
66	31.921	0
67	33.565	0
68	35.336	0
69	35.39	0
70	36.623	0
71	37.013	0
72	37.071	0
73	38.612	0
74	39.33	0
75	40.566	0
76	41.515	0
77	42.66	0
78	43.702	0
79	44.325	0
80	45.66	0
81	45.716	0
82	47.38	0
83	47.44	0
84	49.096	0
85	49.156	0
86	50.743	0
87	50.799	0
88	52.358	0
89	52.418	0
90	53.963	0
91	54.02	0
92	55.573	0
93	55.632	0
94	57.27	0
95	57.326	0
96	58.882	0
97	58.938	0
98	60.596	0
99	60.654	0
100	62.148	0
101	62.71	0
102	63.727	0
103	64.965	0
104	65.695	0
105	65.895	0
106	66.061	0
107	66.395	0
108	66.55	0
109	66.75	0
110	66.997	0
111	67.647	0
112	68.633	0
113	69.471	0
114	69.968	0
115	70.784	0
116	72.114	0
117	72.168	0
118	73.759	0
119	73.819	0
120	75.304	0
121	75.357	0
122	76.935	0
123	76.994	0
124	77.729	0
125	77.775	0
126	77.84	0
127	78	0
128	78.2	0
