1	9.636	0
2	9.9	0
3	10.156	0
4	10.694	0
5	10.987	0
6	11.34	0
7	11.42	0
8	11.5	0
9	11.59	0
10	11.676	0
11	11.846	0
12	11.898	0
13	12.152	0
14	12.31	0
15	12.543	0
16	12.749	0
17	12.92	0
18	12.98	0
19	13.06	0
20	13.14	0
21	13.22	0
22	13.67	0
23	14.081	0
24	15.035	0
25	15.506	0
26	16.09	0
27	16.484	0
28	17.01	0
29	17.21	0
30	17.29	0
31	17.453	0
32	18.033	0
33	18.647	0
34	18.75	0
35	18.823	0
36	18.96	0
37	19.05	0
38	19.183	0
39	19.423	0
40	19.507	0
41	19.6	0
42	19.943	0
43	20.354	0
44	21.348	0
45	21.914	0
46	22.61	0
47	22.886	0
48	22.946	0
49	24.241	0
50	24.305	0
51	24.585	0
52	25.208	0
53	25.32	0
54	25.52	0
55	25.6	0
56	26.43	0
57	26.49	0
58	26.534	0
59	26.878	0
60	27.152	0
61	27.154	0
62	27.155	0
63	27.206	0
64	27.209	0
65	27.33	0
66	27.413	0
67	28.153	0
68	28.47	0
69	29	0
70	29.055	0
71	29.25	0
72	29.372	0
73	29.47	0
74	29.58	0
75	29.6	0
76	29.74	0
77	30.04	0
78	30.05	0
79	30.06	0
80	30.2	0
81	30.22	0
82	30.332	0
83	30.57	0
84	30.893	0
85	31.472	0
86	31.8	0
87	32.13	0
88	32.419	0
89	32.714	0
90	32.764	0
91	32.816	0
92	32.932	0
93	33.047	0
94	33.606	0
95	33.676	0
96	33.746	0
97	33.760	0
98	33.790	0
99	33.815	0
100	33.885	0
