100	1	2	10000.000000	0.004510	36.111
101	2	3	10000.000000	0.004510	11.111
102	3	4	10000.000000	0.000190	22.222
103	4	5	10000.000000	0.000190	22.222
104	5	6	10000.000000	0.017615	22.222
105	6	7	10000.000000	0.017615	22.222
106	7	8	10000.000000	0.000606	22.222
107	8	9	10000.000000	0.000606	16.667
108	9	10	10000.000000	-0.015548	16.667
109	10	11	10000.000000	-0.015548	22.222
110	11	12	10000.000000	-0.015548	22.222
111	12	13	10000.000000	-0.015548	22.222
112	13	14	10000.000000	-0.015548	22.222
113	14	15	10000.000000	-0.001314	22.222
114	15	16	10000.000000	-0.001314	16.667
115	16	17	10000.000000	-0.001314	22.222
116	17	18	10000.000000	0.030599	38.889
117	18	19	10000.000000	0.030599	36.111
118	19	20	10000.000000	0.000220	36.111
119	20	21	10000.000000	-0.000401	36.111
120	21	22	10000.000000	-0.029477	36.111
121	22	23	10000.000000	0.030000	36.111
122	23	24	10000.000000	0.030000	36.111
123	24	25	10000.000000	-0.000117	36.111
124	25	26	10000.000000	-0.000117	36.111
125	26	27	10000.000000	-0.017300	36.111
126	27	28	10000.000000	0.024533	36.111
127	28	29	10000.000000	-0.028387	36.111
128	29	30	10000.000000	0.048899	36.111
129	30	31	10000.000000	-0.025118	36.111
130	31	32	10000.000000	0.024439	36.111
131	32	33	10000.000000	0.024439	36.111
132	33	34	10000.000000	-0.001602	36.111
133	34	35	10000.000000	-0.001602	36.111
134	35	36	10000.000000	-0.001500	36.111
135	36	37	10000.000000	-0.002045	36.111
136	37	38	10000.000000	-0.001635	36.111
137	38	39	10000.000000	-0.000642	36.111
138	39	40	10000.000000	-0.000642	36.111
139	40	41	10000.000000	-0.000711	36.111
140	41	42	10000.000000	-0.002949	36.111
141	42	43	10000.000000	-0.002949	11.111
142	43	44	10000.000000	-0.002687	11.111
143	44	45	10000.000000	-0.002687	11.111
144	45	46	10000.000000	-0.001411	11.111
145	46	47	10000.000000	-0.001619	11.111
146	47	48	10000.000000	-0.001619	11.111
147	48	49	10000.000000	0.000079	11.111
148	49	50	10000.000000	0.000079	22.222
149	50	51	10000.000000	0.000206	22.222
150	51	52	10000.000000	0.000184	22.222
151	52	53	10000.000000	0.000178	22.222
152	53	54	10000.000000	0.000243	22.222
153	54	55	10000.000000	-0.000195	22.222
154	55	56	10000.000000	-0.001421	22.222
155	56	57	10000.000000	-0.000552	22.222
156	57	58	10000.000000	-0.000552	36.111
157	58	59	10000.000000	-0.000552	22.222
158	59	60	10000.000000	-0.000552	36.111
159	60	61	10000.000000	0.000098	36.111
160	61	62	10000.000000	0.000144	22.222
161	62	63	10000.000000	0.000144	22.222
162	63	64	10000.000000	0.000144	22.222
