100	1	2	10000	0	16.66666667
101	2	3	10000	0	16.66666667
102	3	4	10000	0	16.66666667
103	4	5	10000	0	16.66666667
104	5	6	10000	0	16.66666667
105	6	7	10000	0	16.66666667
106	7	8	10000	0	16.66666667
107	8	9	10000	0	16.66666667
108	9	10	10000	0	16.66666667
109	10	11	10000	0	16.66666667
110	11	12	10000	0	16.66666667
111	12	13	10000	0	16.66666667
112	13	14	10000	0	30.55555556
113	14	15	10000	0	30.55555556
114	15	16	10000	0	30.55555556
115	16	17	10000	0	30.55555556
116	17	18	10000	0	30.55555556
117	18	19	10000	0	30.55555556
118	19	20	10000	0	30.55555556
