30.2,13
30.332,13
30.57,13
30.952,13
31.475,13
32.078,13
32.345,13
32.423,13
32.48,13
32.56,13
32.69,13
32.7,13
32.72,13
32.8,13
32.905,13
32.982,13
33.143,13
33.243,13
33.322,13
33.48,13
33.56,13
33.57,13
33.62,13
33.65,13
33.7,13
33.72,13
33.8,13
34.212,13
34.6,13
35.959,13
36.012,13
37.146,13
37.594,13
37.647,13
39.339,13
39.392,13
41.169,13
41.222,13
42.117,13
42.746,13
43.024,13
44.122,13
44.497,13
44.831,13
44.91,13
44.96,13
45.04,13
45.27,13
45.351,13
45.9,13
45.943,13
46.052,13
46.097,13
46.218,13
46.28,13
46.36,13
46.444,13
46.847,13
47.495,13
48.4,13
49.08,13
50,13
50.657,13
51.428,13
52.033,13
52.788,13
53.018,13
53.112,13
53.745,13
54.485,13
55.15,13
55.9,13
56.6,13
57.25,13
58.102,13
58.789,13
59.427,13
59.778,13
59.846,13
60.855,13
61.518,13
62.525,13
63,13
63.128,13
64.124,13
64.762,13
65.317,13
65.395,13
65.488,13
65.545,13
65.615,13
65.675,13
65.725,13
65.827,13
66.112,13
66.305,13
66.41,13
66.545,13
67.184,13
67.53,13
68.534,13
68.9,13
69.898,13
70.35,13
70.765,13
70.829,13
71.36,13
71.457,13
71.52,13
71.601,13
71.653,13
71.751,13
71.824,13
71.86,13
71.936,13
71.998,13
72.469,13
72.74,13
73.211,13
74.245,13
74.593,13
75.742,13
76.056,13
77.279,13
77.81,13
78.392,13
78.414,13
78.489,13
78.508,13
78.752,13
