51.572,88
51.582,88
51.637,88
51.798,88
52.315,88
52.657,88
53.134,88
53.504,88
54.087,88
54.202,88
54.452,88
54.812,88
55.108,88
55.15,88
55.199,88
55.239,88
55.297,88
55.342,88
55.37,88
55.482,88
55.522,88
55.69,88
55.796,88
55.872,88
56.206,88
56.432,88
56.478,88
56.498,88
56.539,88
56.613,88
57.215,88
58.176,88
58.343,88
58.402,88
58.417,88
58.692,88
58.808,88
58.833,88
58.853,88
58.875,88
58.9,88
58.929,88
58.949,88
58.977,88
59.006,88
59.026,88
59.079,88
59.099,88
59.13,88
59.229,88
59.396,88
59.478,88
59.503,88
59.8,88
59.854,88
59.874,88
59.903,88
59.927,88
59.933,88
59.953,88
59.983,88
60.009,88
60.019,88
