1	0.266000	7	0.271000
4	0.266000	7	0.271000
7	0.281000	1	0.286000
7	0.281000	4	0.286000
12	0.482000	0	0.487000
0	0.467000	12	0.472000
5	0.467000	12	0.472000
12	0.482000	5	0.487000
6	0.505000	15	0.510000
15	0.520000	6	0.525000
15	0.520000	5	0.525000
5	0.505000	15	0.510000
18	0.560000	1	0.565000
18	0.560000	5	0.565000
1	0.545000	18	0.550000
5	0.545000	18	0.550000
20	0.608000	5	0.613000
20	0.608000	4	0.613000
4	0.593000	20	0.598000
5	0.593000	20	0.598000
22	0.688000	2	0.693000
2	0.673000	22	0.678000
22	0.688000	5	0.693000
5	0.673000	22	0.678000
23	0.712000	25	0.717000
25	0.727000	5	0.732000
25	0.727000	23	0.732000
5	0.712000	25	0.717000
21	0.760000	26	0.765000
26	0.775000	5	0.780000
26	0.775000	21	0.780000
5	0.760000	26	0.765000
36	1.592000	32	1.597000
32	1.577000	36	1.582000
30	1.577000	36	1.582000
36	1.592000	30	1.597000
31	1.621000	37	1.626000
37	1.636000	30	1.641000
37	1.636000	31	1.641000
30	1.621000	37	1.626000
38	1.666000	39	1.671000
32	1.666000	39	1.671000
39	1.681000	38	1.686000
39	1.681000	32	1.686000
33	1.667000	40	1.672000
40	1.682000	30	1.687000
40	1.682000	33	1.687000
30	1.667000	40	1.672000
41	1.725000	31	1.730000
41	1.725000	38	1.730000
31	1.710000	41	1.715000
38	1.710000	41	1.715000
33	1.755000	44	1.760000
44	1.770000	33	1.775000
44	1.770000	31	1.775000
31	1.755000	44	1.760000
42	1.755000	45	1.760000
45	1.770000	42	1.775000
45	1.770000	38	1.775000
38	1.755000	45	1.760000
63	30.594000	62	30.599000
29	30.579000	63	30.584000
63	30.594000	29	30.599000
64	30.616000	66	30.621000
66	30.631000	62	30.636000
66	30.631000	64	30.636000
62	30.616000	66	30.621000
67	30.631000	65	30.636000
67	30.631000	29	30.636000
29	30.616000	67	30.621000
68	34.554000	70	34.559000
70	34.569000	68	34.574000
70	34.569000	71	34.574000
56	37.423000	77	37.428000
74	37.423000	77	37.428000
77	37.438000	74	37.443000
77	37.438000	56	37.443000
89	55.221000	95	55.226000
93	55.221000	95	55.226000
95	55.236000	89	55.241000
95	55.236000	93	55.241000
96	55.904000	98	55.909000
89	55.904000	98	55.909000
98	55.919000	96	55.924000
98	55.919000	89	55.924000
100	56.473000	101	56.478000
78	56.473000	101	56.478000
101	56.488000	78	56.493000
101	56.488000	100	56.493000
88	56.478000	103	56.483000
103	56.493000	102	56.498000
103	56.493000	88	56.498000
100	57.038000	109	57.043000
107	57.038000	109	57.043000
109	57.053000	100	57.058000
109	57.053000	107	57.058000
106	57.078000	113	57.083000
113	57.093000	106	57.098000
107	57.078000	113	57.083000
112	57.229000	122	57.234000
104	57.229000	122	57.234000
122	57.244000	104	57.249000
122	57.244000	112	57.249000
108	57.304000	125	57.309000
125	57.319000	112	57.324000
125	57.319000	108	57.324000
112	57.304000	125	57.309000
114	57.452000	127	57.457000
127	57.467000	128	57.472000
127	57.467000	114	57.472000
117	57.476000	129	57.481000
100	57.476000	129	57.481000
129	57.491000	100	57.496000
129	57.491000	117	57.496000
100	57.762000	130	57.767000
104	57.762000	130	57.767000
130	57.777000	104	57.782000
130	57.777000	100	57.782000
99	58.098000	132	58.103000
132	58.113000	99	58.118000
132	58.113000	89	58.118000
89	58.098000	132	58.103000
78	58.292000	134	58.297000
100	58.292000	134	58.297000
134	58.307000	100	58.312000
134	58.307000	78	58.312000
135	58.722000	139	58.727000
139	58.737000	135	58.742000
91	58.722000	139	58.727000
139	58.737000	91	58.742000
131	58.745000	140	58.750000
89	58.745000	140	58.750000
140	58.760000	131	58.765000
140	58.760000	89	58.765000
144	58.833000	145	58.838000
88	58.833000	145	58.838000
145	58.848000	88	58.853000
145	58.848000	144	58.853000
146	58.848000	89	58.853000
89	58.833000	146	58.838000
78	58.833000	146	58.838000
146	58.848000	78	58.853000
147	58.923000	150	58.928000
150	58.938000	147	58.943000
150	58.938000	144	58.943000
144	58.923000	150	58.928000
148	58.929000	151	58.934000
88	58.929000	151	58.934000
151	58.944000	148	58.949000
151	58.944000	88	58.949000
152	58.980000	144	58.985000
152	58.980000	148	58.985000
144	58.965000	152	58.970000
148	58.965000	152	58.970000
135	58.966000	153	58.971000
78	58.966000	153	58.971000
153	58.981000	135	58.986000
153	58.981000	78	58.986000
147	58.995000	154	59.000000
154	59.010000	147	59.015000
154	59.010000	148	59.015000
148	58.995000	154	59.000000
149	59.006000	156	59.011000
88	59.006000	156	59.011000
156	59.021000	149	59.026000
156	59.021000	88	59.026000
155	59.079000	160	59.084000
160	59.094000	149	59.099000
160	59.094000	155	59.099000
149	59.079000	160	59.084000
161	59.094000	135	59.099000
135	59.079000	161	59.084000
161	59.094000	88	59.099000
88	59.079000	161	59.084000
157	59.079000	162	59.084000
158	59.079000	162	59.084000
162	59.094000	158	59.099000
162	59.094000	157	59.099000
163	59.095000	143	59.100000
143	59.080000	163	59.085000
78	59.080000	163	59.085000
163	59.095000	78	59.100000
164	59.366000	171	59.371000
144	59.366000	171	59.371000
171	59.381000	144	59.386000
171	59.381000	164	59.386000
167	59.366000	172	59.371000
149	59.366000	172	59.371000
172	59.381000	149	59.386000
172	59.381000	167	59.386000
165	59.370000	173	59.375000
148	59.370000	173	59.375000
173	59.385000	148	59.390000
173	59.385000	165	59.390000
147	59.402000	177	59.407000
177	59.417000	147	59.422000
177	59.417000	164	59.422000
164	59.402000	177	59.407000
155	59.402000	178	59.407000
178	59.417000	155	59.422000
178	59.417000	167	59.422000
167	59.402000	178	59.407000
141	59.406000	179	59.411000
179	59.421000	141	59.426000
179	59.421000	165	59.426000
165	59.406000	179	59.411000
166	59.468000	181	59.473000
135	59.468000	181	59.473000
181	59.483000	166	59.488000
181	59.483000	135	59.488000
144	59.683000	184	59.688000
164	59.683000	184	59.688000
184	59.698000	144	59.703000
184	59.698000	164	59.703000
148	59.690000	185	59.695000
185	59.705000	148	59.710000
185	59.705000	165	59.710000
165	59.690000	185	59.695000
149	59.717000	186	59.722000
147	59.717000	186	59.722000
186	59.732000	147	59.737000
186	59.732000	149	59.737000
144	59.758000	188	59.763000
188	59.773000	144	59.778000
188	59.773000	147	59.778000
147	59.758000	188	59.763000
141	59.767000	189	59.772000
189	59.782000	141	59.787000
189	59.782000	164	59.787000
164	59.767000	189	59.772000
167	59.794000	190	59.799000
190	59.809000	167	59.814000
190	59.809000	144	59.814000
144	59.794000	190	59.799000
191	59.834000	195	59.839000
192	59.834000	195	59.839000
195	59.849000	191	59.854000
195	59.849000	192	59.854000
149	59.834000	196	59.839000
141	59.834000	196	59.839000
196	59.849000	141	59.854000
196	59.849000	149	59.854000
164	59.840000	197	59.845000
197	59.855000	183	59.860000
183	59.840000	197	59.845000
197	59.855000	164	59.860000
155	59.853000	198	59.858000
198	59.868000	144	59.873000
198	59.868000	155	59.873000
144	59.853000	198	59.858000
88	59.854000	199	59.859000
143	59.854000	199	59.859000
199	59.869000	88	59.874000
199	59.869000	143	59.874000
166	59.854000	200	59.859000
180	59.854000	200	59.859000
200	59.869000	166	59.874000
200	59.869000	180	59.874000
203	59.908000	193	59.913000
193	59.893000	203	59.898000
203	59.908000	144	59.913000
144	59.893000	203	59.898000
194	59.893000	204	59.898000
78	59.893000	204	59.898000
204	59.908000	78	59.913000
204	59.908000	194	59.913000
205	59.908000	166	59.913000
205	59.908000	143	59.913000
143	59.893000	205	59.898000
166	59.893000	205	59.898000
208	59.934000	183	59.939000
202	59.919000	208	59.924000
183	59.919000	208	59.924000
208	59.934000	202	59.939000
209	59.948000	166	59.953000
209	59.948000	144	59.953000
144	59.933000	209	59.938000
166	59.933000	209	59.938000
88	59.933000	210	59.938000
210	59.948000	88	59.953000
210	59.948000	78	59.953000
78	59.933000	210	59.938000
211	59.949000	193	59.954000
211	59.949000	143	59.954000
193	59.934000	211	59.939000
143	59.934000	211	59.939000
147	59.934000	212	59.939000
212	59.949000	155	59.954000
212	59.949000	147	59.954000
155	59.934000	212	59.939000
213	59.990000	166	59.995000
213	59.990000	78	59.995000
166	59.975000	213	59.980000
78	59.975000	213	59.980000
214	59.990000	193	59.995000
214	59.990000	147	59.995000
193	59.975000	214	59.980000
147	59.975000	214	59.980000
215	59.990000	155	59.995000
215	59.990000	143	59.995000
143	59.975000	215	59.980000
155	59.975000	215	59.980000
206	59.975000	216	59.980000
141	59.975000	216	59.980000
216	59.990000	206	59.995000
216	59.990000	141	59.995000
224	30.297000	230	30.302000
228	30.297000	230	30.302000
230	30.312000	228	30.317000
230	30.312000	224	30.317000
225	30.297000	231	30.302000
229	30.297000	231	30.302000
231	30.312000	225	30.317000
231	30.312000	229	30.317000
232	30.366000	229	30.371000
232	30.366000	224	30.371000
224	30.351000	232	30.356000
229	30.351000	232	30.356000
233	30.366000	228	30.371000
233	30.366000	225	30.371000
228	30.351000	233	30.356000
225	30.351000	233	30.356000
9	0.387000	10	0.477000
10	0.413000	9	0.500000
