100	1	2	10000.000000	0.000144	22.222
101	2	3	10000.000000	0.000144	22.222
102	3	4	10000.000000	0.000144	22.222
103	4	5	10000.000000	-0.027578	22.222
104	5	6	10000.000000	-0.027578	22.222
105	6	7	10000.000000	0.014835	22.222
106	7	8	10000.000000	-0.023864	22.222
107	8	9	10000.000000	0.066909	22.222
108	9	10	10000.000000	-0.000496	22.222
109	10	11	10000.000000	0.001683	22.222
110	11	12	10000.000000	-0.000156	22.222
111	12	13	10000.000000	-0.000156	30.556
112	13	14	10000.000000	0.004851	30.556
113	14	15	10000.000000	0.002086	30.556
114	15	16	10000.000000	0.006127	30.556
115	16	17	10000.000000	-0.000273	30.556
116	17	18	10000.000000	-0.000273	30.556
