100	1	2	10000	-0.0006	36.111
101	2	3	10000	-0.0006	36.111
102	3	4	10000	-0.0006	22.222
103	4	5	10000	-0.0006	22.222
104	5	6	10000	-0.0006	38.889
105	6	7	10000	-0.0006	38.889
106	7	8	10000	-0.0006	22.222
107	8	9	10000	-0.000316	22.222
108	9	10	10000	-0.000316	27.778
109	10	11	10000	-0.000316	22.222
110	11	12	10000	-0.000611	22.222
111	12	13	10000	-0.000611	22.222
112	13	14	10000	-0.000611	22.222
113	14	15	10000	-0.00052	22.222
114	15	16	10000	-0.00052	22.222
115	16	17	10000	-0.001245	22.222
116	17	18	10000	-0.001245	27.778
117	18	19	10000	-0.001245	27.778
118	19	20	10000	-0.001245	22.222
119	20	21	10000	0.001721	22.222
120	21	22	10000	0.001721	22.222
121	22	23	10000	0.001721	22.222
122	23	24	10000	0.001721	22.222
123	24	25	10000	-0.000574	22.222
124	25	26	10000	0.0026	22.222
125	26	27	10000	-0.025155	22.222
126	27	28	10000	-0.025155	22.222
127	28	29	10000	0.0034	22.222
128	29	30	10000	0.0034	22.222
129	30	31	10000	0.003069	22.222
130	31	32	10000	-0.006667	22.222
131	32	33	10000	-0.006667	36.111
132	33	34	10000	-0.005221	36.111
133	34	35	10000	0.012733	36.111
134	35	36	10000	0.002195	36.111
135	36	37	10000	-0.001957	36.111
136	37	38	10000	-0.001957	36.111
137	38	39	10000	0.005469	36.111
138	39	40	10000	-0.002529	36.111
139	40	41	10000	0.000065	36.111
140	41	42	10000	-0.0015	36.111
141	42	43	10000	-0.00479	36.111
142	43	44	10000	-0.000582	36.111
143	44	45	10000	-0.000582	36.111
144	45	46	10000	-0.003199	22.222
145	46	47	10000	-0.000022	22.222
146	47	48	10000	0	22.222
147	48	49	10000	0.00015	22.222
148	49	50	10000	-0.000062	22.222
149	50	51	10000	-0.000062	22.222
150	51	52	10000	-0.000062	36.111
151	52	53	10000	-0.000062	36.111
152	53	54	10000	-0.000062	36.111
153	54	55	10000	-0.000062	36.111
